form_id	instruction_set	internal_name	mnemonic	alias_mnemonics	assembly_template	width	fixed_mask	fixed_value	fixed_bits	features	operation_id	condition_digest	assertions_digest	coverage_status	cdisasm_name	cdisasm_name_id	name_match_kind	name_match_rule	source_name_reference	success_cases	missing_cases	profile_cases
A64/dpreg/dp_1src/AUTDA_64P_dp_1src	A64	AUTDA_64P_dp_1src	AUTDA		AUTDA<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnSP_option__7>	32	0xfffffc00	0xdac11800	22	FEAT_PAuth	AUTDA	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTDA	542	exact		False	cycle8_p2801_a64_autda		
A64/dpreg/dp_1src/AUTDB_64P_dp_1src	A64	AUTDB_64P_dp_1src	AUTDB		AUTDB<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnSP_option__7>	32	0xfffffc00	0xdac11c00	22	FEAT_PAuth	AUTDB	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTDB	543	exact		False	cycle8_p2802_a64_autdb		
A64/dpreg/dp_1src/PACIZA_64Z_dp_1src	A64	PACIZA_64Z_dp_1src	PACIZA		PACIZA<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac123e0	27	FEAT_PAuth	PACIA	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACIZA	1150	exact		False	cycle8_p2803_a64_paciza		
A64/dpreg/dp_1src/PACIZB_64Z_dp_1src	A64	PACIZB_64Z_dp_1src	PACIZB		PACIZB<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac127e0	27	FEAT_PAuth	PACIB	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACIZB	1151	exact		False	cycle8_p2804_a64_pacizb		
A64/dpreg/dp_1src/PACDZA_64Z_dp_1src	A64	PACDZA_64Z_dp_1src	PACDZA		PACDZA<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac12be0	27	FEAT_PAuth	PACDA	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACDZA	1137	exact		False	cycle8_p2805_a64_pacdza		
A64/dpreg/dp_1src/PACDZB_64Z_dp_1src	A64	PACDZB_64Z_dp_1src	PACDZB		PACDZB<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac12fe0	27	FEAT_PAuth	PACDB	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACDZB	1138	exact		False	cycle8_p2806_a64_pacdzb		
A64/dpreg/dp_1src/AUTIZA_64Z_dp_1src	A64	AUTIZA_64Z_dp_1src	AUTIZA		AUTIZA<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac133e0	27	FEAT_PAuth	AUTIA	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTIZA	559	exact		False	cycle8_p2807_a64_autiza		
A64/dpreg/dp_1src/AUTIZB_64Z_dp_1src	A64	AUTIZB_64Z_dp_1src	AUTIZB		AUTIZB<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac137e0	27	FEAT_PAuth	AUTIB	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTIZB	560	exact		False	cycle8_p2808_a64_autizb		
A64/dpreg/dp_1src/AUTDZA_64Z_dp_1src	A64	AUTDZA_64Z_dp_1src	AUTDZA		AUTDZA<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac13be0	27	FEAT_PAuth	AUTDA	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTDZA	544	exact		False	cycle5_p202_a64_autdza		
A64/dpreg/dp_1src/AUTDZB_64Z_dp_1src	A64	AUTDZB_64Z_dp_1src	AUTDZB		AUTDZB<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac13fe0	27	FEAT_PAuth	AUTDB	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTDZB	545	exact		False	cycle5_p203_a64_autdzb		
A64/dpreg/dp_1src/XPACI_64Z_dp_1src	A64	XPACI_64Z_dp_1src	XPACI		XPACI<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac143e0	27	FEAT_PAuth	XPAC	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	XPACI	285	exact		True	a64_xpaci_canonical		
A64/dpreg/dp_1src/XPACD_64Z_dp_1src	A64	XPACD_64Z_dp_1src	XPACD		XPACD<rule:SPACE><rule:XdOrXZR__6>	32	0xffffffe0	0xdac147e0	27	FEAT_PAuth	XPAC	77ad0b9970681b68ed80f80ff028748f9567d0f3c9316e39e4244e29d1068f0b	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	XPACD	2046	exact		False	cycle5_p204_a64_xpacd		
A64/dpreg/dp_1src/PACNBIASPPC_64LR_dp_1src	A64	PACNBIASPPC_64LR_dp_1src	PACNBIASPPC		PACNBIASPPC	32	0xffffffff	0xdac183fe	32	FEAT_PAuth_LR	PACNBIASPPC	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACNBIASPPC	1153	exact		True	cycle410_a64_pacnbiasppc		
A64/dpreg/dp_1src/PACNBIBSPPC_64LR_dp_1src	A64	PACNBIBSPPC_64LR_dp_1src	PACNBIBSPPC		PACNBIBSPPC	32	0xffffffff	0xdac187fe	32	FEAT_PAuth_LR	PACNBIBSPPC	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACNBIBSPPC	1154	exact		True	cycle410_a64_pacnbibsppc		
A64/dpreg/dp_1src/PACIA171615_64LR_dp_1src	A64	PACIA171615_64LR_dp_1src	PACIA171615		PACIA171615	32	0xffffffff	0xdac18bfe	32	FEAT_PAuth_LR	PACIA171615	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACIA171615	1141	exact		True	cycle410_a64_pacia171615,cycle410_a64_pacia171615_big_endian		
A64/dpreg/dp_1src/PACIB171615_64LR_dp_1src	A64	PACIB171615_64LR_dp_1src	PACIB171615		PACIB171615	32	0xffffffff	0xdac18ffe	32	FEAT_PAuth_LR	PACIB171615	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACIB171615	1146	exact		True	cycle410_a64_pacib171615		
A64/dpreg/dp_1src/AUTIASPPCR_64LRR_dp_1src	A64	AUTIASPPCR_64LRR_dp_1src	AUTIASPPCR		AUTIASPPCR<rule:SPACE><rule:XnOrXZR__11>	32	0xfffffc1f	0xdac1901e	27	FEAT_PAuth_LR	AUTIASPPCR	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTIASPPCR	550	exact		False	cycle5_p205_a64_autiasppcr		
A64/dpreg/dp_1src/AUTIBSPPCR_64LRR_dp_1src	A64	AUTIBSPPCR_64LRR_dp_1src	AUTIBSPPCR		AUTIBSPPCR<rule:SPACE><rule:XnOrXZR__11>	32	0xfffffc1f	0xdac1941e	27	FEAT_PAuth_LR	AUTIBSPPCR	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTIBSPPCR	557	exact		False	cycle5_p206_a64_autibsppcr		
A64/dpreg/dp_1src/PACIASPPC_64LR_dp_1src	A64	PACIASPPC_64LR_dp_1src	PACIASPPC		PACIASPPC	32	0xffffffff	0xdac1a3fe	32	FEAT_PAuth_LR	PACIASPPC	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACIASPPC	1142	exact		True	cycle410_a64_paciasppc		
A64/dpreg/dp_1src/PACIBSPPC_64LR_dp_1src	A64	PACIBSPPC_64LR_dp_1src	PACIBSPPC		PACIBSPPC	32	0xffffffff	0xdac1a7fe	32	FEAT_PAuth_LR	PACIBSPPC	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	PACIBSPPC	1148	exact		True	cycle410_a64_pacibsppc		
A64/dpreg/dp_1src/AUTIA171615_64LR_dp_1src	A64	AUTIA171615_64LR_dp_1src	AUTIA171615		AUTIA171615	32	0xffffffff	0xdac1bbfe	32	FEAT_PAuth_LR	AUTIA171615	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTIA171615	547	exact		True	cycle410_a64_autia171615		
A64/dpreg/dp_1src/AUTIB171615_64LR_dp_1src	A64	AUTIB171615_64LR_dp_1src	AUTIB171615		AUTIB171615	32	0xffffffff	0xdac1bffe	32	FEAT_PAuth_LR	AUTIB171615	4fdf27054b8734842552f84a2c806ebcf8721bcb6c22b5638369a9a0a299fcd9	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AUTIB171615	554	exact		True	cycle410_a64_autib171615		
A64/dpreg/log_shift/AND_32_log_shift	A64	AND_32_log_shift	AND		AND<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x0a000000	9		AND_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AND	6	exact		True	a64_and_32_shift_exact		
A64/dpreg/log_shift/BIC_32_log_shift	A64	BIC_32_log_shift	BIC		BIC<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x0a200000	9		BIC_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BIC	9	exact		True	cycle121_a64_bic_w_shift		
A64/dpreg/log_shift/ORR_32_log_shift	A64	ORR_32_log_shift	ORR	MOV	ORR<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x2a000000	9		ORR_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ORR	37	exact		True	a64_orr_32_shift_exact		
A64/dpreg/log_shift/ORN_32_log_shift	A64	ORN_32_log_shift	ORN	MVN	ORN<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x2a200000	9		ORN_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ORN	338	exact		True	cycle121_a64_orn_w_shift		
A64/dpreg/log_shift/EOR_32_log_shift	A64	EOR_32_log_shift	EOR		EOR<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x4a000000	9		EOR_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	EOR	21	exact		True	a64_eor_32_shift_exact		
A64/dpreg/log_shift/EON_32_log_shift	A64	EON_32_log_shift	EON		EON<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x4a200000	9		EON	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	EON	803	exact		True	cycle121_a64_eon_w_shift		
A64/dpreg/log_shift/ANDS_32_log_shift	A64	ANDS_32_log_shift	ANDS	TST	ANDS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x6a000000	9		ANDS_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ANDS	7	exact		True	a64_ands_32_shift_exact		
A64/dpreg/log_shift/BICS_32_log_shift	A64	BICS_32_log_shift	BICS		BICS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__4>	32	0xff200000	0x6a200000	9		BICS	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BICS	332	exact		True	cycle121_a64_bics_w_shift		
A64/dpreg/log_shift/AND_64_log_shift	A64	AND_64_log_shift	AND		AND<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0x8a000000	9		AND_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	AND	6	exact		True	a64_and_64_shift_exact		
A64/dpreg/log_shift/BIC_64_log_shift	A64	BIC_64_log_shift	BIC		BIC<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0x8a200000	9		BIC_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BIC	9	exact		True	cycle121_a64_bic_x_shift		
A64/dpreg/log_shift/ORR_64_log_shift	A64	ORR_64_log_shift	ORR	MOV	ORR<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0xaa000000	9		ORR_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ORR	37	exact		True	a64_mov_alias		
A64/dpreg/log_shift/ORN_64_log_shift	A64	ORN_64_log_shift	ORN	MVN	ORN<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0xaa200000	9		ORN_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ORN	338	exact		True	cycle121_a64_orn_x_shift		
A64/dpreg/log_shift/EOR_64_log_shift	A64	EOR_64_log_shift	EOR		EOR<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0xca000000	9		EOR_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	EOR	21	exact		True	a64_eor_64_shift_exact		
A64/dpreg/log_shift/EON_64_log_shift	A64	EON_64_log_shift	EON		EON<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0xca200000	9		EON	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	EON	803	exact		True	cycle121_a64_eon_x_shift		
A64/dpreg/log_shift/ANDS_64_log_shift	A64	ANDS_64_log_shift	ANDS	TST	ANDS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0xea000000	9		ANDS_log_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ANDS	7	exact		True	a64_ands_64_shift_exact		
A64/dpreg/log_shift/BICS_64_log_shift	A64	BICS_64_log_shift	BICS		BICS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__5>	32	0xff200000	0xea200000	9		BICS	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	BICS	332	exact		True	cycle121_a64_bics_x_shift		
A64/dpreg/addsub_shift/ADD_32_addsub_shift	A64	ADD_32_addsub_shift	ADD		ADD<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__2>	32	0xff200000	0x0b000000	9		ADD_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADD	2	exact		True	a64_add_32_shift_exact		
A64/dpreg/addsub_shift/ADDS_32_addsub_shift	A64	ADDS_32_addsub_shift	ADDS	CMN	ADDS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__2>	32	0xff200000	0x2b000000	9		ADDS_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADDS	3	exact		True	cycle2_p102_a64_adds_32_shift		
A64/dpreg/addsub_shift/SUB_32_addsub_shift	A64	SUB_32_addsub_shift	SUB	NEG	SUB<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__2>	32	0xff200000	0x4b000000	9		SUB_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUB	53	exact		True	a64_sub_32_shift_exact		
A64/dpreg/addsub_shift/SUBS_32_addsub_shift	A64	SUBS_32_addsub_shift	SUBS	CMP,NEGS	SUBS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnOrWZR__3><rule:COMMA><rule:WmOrWZR__2><rule:optional_shift__2>	32	0xff200000	0x6b000000	9		SUBS_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUBS	54	exact		True	a64_extra_negs_alias		
A64/dpreg/addsub_shift/ADD_64_addsub_shift	A64	ADD_64_addsub_shift	ADD		ADD<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__3>	32	0xff200000	0x8b000000	9		ADD_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADD	2	exact		True	a64_extra_add_shifted		
A64/dpreg/addsub_shift/ADDS_64_addsub_shift	A64	ADDS_64_addsub_shift	ADDS	CMN	ADDS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__3>	32	0xff200000	0xab000000	9		ADDS_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADDS	3	exact		True	cycle2_p102_a64_adds_64_shift		
A64/dpreg/addsub_shift/SUB_64_addsub_shift	A64	SUB_64_addsub_shift	SUB	NEG	SUB<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__3>	32	0xff200000	0xcb000000	9		SUB_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUB	53	exact		True	a64_extra_neg_alias		
A64/dpreg/addsub_shift/SUBS_64_addsub_shift	A64	SUBS_64_addsub_shift	SUBS	CMP,NEGS	SUBS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnOrXZR__12><rule:COMMA><rule:XmOrXZR__4><rule:optional_shift__3>	32	0xff200000	0xeb000000	9		SUBS_addsub_shift	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUBS	54	exact		True	cycle2_p103_a64_subs_64_shift		
A64/dpreg/addsub_ext/ADD_32_addsub_ext	A64	ADD_32_addsub_ext	ADD		ADD<rule:SPACE><rule:WdWSP_option><rule:COMMA><rule:WnWSP_option__2><rule:COMMA><rule:WmOrWZR__2><rule:optional_extend__14>	32	0xffe00000	0x0b200000	11		ADD_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADD	2	exact		True	cycle292_a64_add_w_extended,cycle292_a64_add_w_extended_big_endian		
A64/dpreg/addsub_ext/ADDS_32S_addsub_ext	A64	ADDS_32S_addsub_ext	ADDS	CMN	ADDS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnWSP_option__2><rule:COMMA><rule:WmOrWZR__2><rule:optional_extend__15>	32	0xffe00000	0x2b200000	11		ADDS_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADDS	3	exact		True	cycle292_a64_adds_w_extended		
A64/dpreg/addsub_ext/SUB_32_addsub_ext	A64	SUB_32_addsub_ext	SUB		SUB<rule:SPACE><rule:WdWSP_option><rule:COMMA><rule:WnWSP_option__2><rule:COMMA><rule:WmOrWZR__2><rule:optional_extend__14>	32	0xffe00000	0x4b200000	11		SUB_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUB	53	exact		True	cycle292_a64_sub_w_extended		
A64/dpreg/addsub_ext/SUBS_32S_addsub_ext	A64	SUBS_32S_addsub_ext	SUBS	CMP	SUBS<rule:SPACE><rule:WdOrWZR><rule:COMMA><rule:WnWSP_option__2><rule:COMMA><rule:WmOrWZR__2><rule:optional_extend__15>	32	0xffe00000	0x6b200000	11		SUBS_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUBS	54	exact		True	cycle292_a64_subs_w_extended		
A64/dpreg/addsub_ext/ADD_64_addsub_ext	A64	ADD_64_addsub_ext	ADD		ADD<rule:SPACE><rule:XdSP_option><rule:COMMA><rule:XnSP_option__6><rule:COMMA><rule:R_option__2><rule:Rm_option><rule:optional_extend__16>	32	0xffe00000	0x8b200000	11		ADD_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADD	2	exact		True	cycle292_a64_add_x_extended		
A64/dpreg/addsub_ext/ADDS_64S_addsub_ext	A64	ADDS_64S_addsub_ext	ADDS	CMN	ADDS<rule:SPACE><rule:XdOrXZR__6><rule:COMMA><rule:XnSP_option__6><rule:COMMA><rule:R_option__2><rule:Rm_option><rule:optional_extend__17>	32	0xffe00000	0xab200000	11		ADDS_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	ADDS	3	exact		True	cycle292_a64_adds_x_extended		
A64/dpreg/addsub_ext/SUB_64_addsub_ext	A64	SUB_64_addsub_ext	SUB		SUB<rule:SPACE><rule:XdSP_option><rule:COMMA><rule:XnSP_option__6><rule:COMMA><rule:R_option__2><rule:Rm_option><rule:optional_extend__16>	32	0xffe00000	0xcb200000	11		SUB_addsub_ext	ff1b9c1f7187a735a1bcc642ced4c2e0d2054e740f6a90b5a20679117a54643e	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	corpus_reachable	SUB	53	exact		True	cycle292_a64_sub_x_extended		
