iform	iclass	category	extension	isa_set	attributes	xed_descriptor_rows	coverage_status	cdisasm_name	cdisasm_name_id	name_match_kind	name_match_rule	source_name_reference	generated_fallback_assignment	success_cases	missing_cases	profile_cases
VADDPS_XMMdq_XMMdq_XMMdq	VADDPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDPS	610	exact		True	True	extra_opt_vaddps_mode32,extra_opt_vaddps_vex2_extended_destination,extra_opt_vaddps_wig_w1,extra_opt_vaddps_xmm		extra_opt_vaddps_celeron_gate,extra_opt_vaddps_nehalem_gate
VADDPS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VADDPS	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR USES_DAZ USES_FTZ	1	corpus_reachable	VADDPS	610	exact		True	True	cycle2_p111_evex_vaddps_xmm_mem		
VADDPS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VADDPS	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX MXCSR USES_DAZ USES_FTZ	1	corpus_reachable	VADDPS	610	exact		True	True	cycle2_p111_evex_vaddps_xmm_reg		
VADDPS_YMMf32_MASKmskw_YMMf32_MEMf32_AVX512	VADDPS	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR USES_DAZ USES_FTZ	1	corpus_reachable	VADDPS	610	exact		True	True	cycle2_p111_evex_vaddps_ymm_mem		
VADDPS_YMMf32_MASKmskw_YMMf32_YMMf32_AVX512	VADDPS	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX MXCSR USES_DAZ USES_FTZ	1	corpus_reachable	VADDPS	610	exact		True	True	cycle2_p111_evex_vaddps_ymm_reg		
VADDPS_YMMqq_YMMqq_MEMqq	VADDPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDPS	610	exact		True	True	extra_opt_vaddps_extended_memory		
VADDPS_YMMqq_YMMqq_YMMqq	VADDPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDPS	610	exact		True	True	extra_opt_vaddps_extended_registers		
VADDPS_ZMMf32_MASKmskw_ZMMf32_MEMf32_AVX512	VADDPS	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR	1	corpus_reachable	VADDPS	610	exact		True	True	cycle2_p111_evex_vaddps_zmm_mem		
VADDPS_ZMMf32_MASKmskw_ZMMf32_ZMMf32_AVX512	VADDPS	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX MXCSR	2	corpus_reachable	VADDPS	610	exact		True	True	extra_opt_evex_vaddps		
VADDSD_XMMdq_XMMdq_MEMq	VADDSD	AVX	AVX	AVX	MXCSR SIMD_SCALAR	1	corpus_reachable	VADDSD	613	exact		True	True	cycle2_p116_vaddsd_mem		
VADDSD_XMMdq_XMMdq_XMMq	VADDSD	AVX	AVX	AVX	MXCSR SIMD_SCALAR	1	corpus_reachable	VADDSD	613	exact		True	True	extra_opt_vaddsd_xmm		
VADDSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VADDSD	AVX512	AVX512EVEX	AVX512F_SCALAR	DISP8_SCALAR MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR SIMD_SCALAR	1	corpus_reachable	VADDSD	613	exact		True	True	cycle2_p116_evex_vaddsd_mem		
VADDSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VADDSD	AVX512	AVX512EVEX	AVX512F_SCALAR	MASKOP_EVEX MXCSR SIMD_SCALAR	2	corpus_reachable	VADDSD	613	exact		True	True	cycle2_p116_evex_vaddsd_reg		
VADDSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VADDSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	DISP8_SCALAR MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR SIMD_SCALAR	1	catalog_only	VADDSH	1469	exact		False	True			
VADDSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VADDSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	MASKOP_EVEX MXCSR SIMD_SCALAR	2	catalog_only	VADDSH	1469	exact		False	True			
VADDSS_XMMdq_XMMdq_MEMd	VADDSS	AVX	AVX	AVX	MXCSR SIMD_SCALAR	1	corpus_reachable	VADDSS	612	exact		True	True	cycle2_p116_vaddss_mem		
VADDSS_XMMdq_XMMdq_XMMd	VADDSS	AVX	AVX	AVX	MXCSR SIMD_SCALAR	1	corpus_reachable	VADDSS	612	exact		True	True	extra_opt_vaddss_lig_l1,extra_opt_vaddss_xmm		
VADDSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VADDSS	AVX512	AVX512EVEX	AVX512F_SCALAR	DISP8_SCALAR MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR SIMD_SCALAR	1	corpus_reachable	VADDSS	612	exact		True	True	cycle2_p116_evex_vaddss_mem		
VADDSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VADDSS	AVX512	AVX512EVEX	AVX512F_SCALAR	MASKOP_EVEX MXCSR SIMD_SCALAR	2	corpus_reachable	VADDSS	612	exact		True	True	cycle2_p116_evex_vaddss_reg		
VADDSUBPD_XMMdq_XMMdq_MEMdq	VADDSUBPD	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPD	893	exact		True	True	vaddsubpd_xmm_mem_exact		
VADDSUBPD_XMMdq_XMMdq_XMMdq	VADDSUBPD	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPD	893	exact		True	True	vaddsubpd_xmm_reg_exact		
VADDSUBPD_YMMqq_YMMqq_MEMqq	VADDSUBPD	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPD	893	exact		True	True	vaddsubpd_ymm_mem_exact		
VADDSUBPD_YMMqq_YMMqq_YMMqq	VADDSUBPD	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPD	893	exact		True	True	vaddsubpd_ymm_reg_exact		
VADDSUBPS_XMMdq_XMMdq_MEMdq	VADDSUBPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPS	894	exact		True	True	vaddsubps_xmm_mem_exact		
VADDSUBPS_XMMdq_XMMdq_XMMdq	VADDSUBPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPS	894	exact		True	True	vaddsubps_xmm_reg_exact		
VADDSUBPS_YMMqq_YMMqq_MEMqq	VADDSUBPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPS	894	exact		True	True	vaddsubps_ymm_mem_exact		
VADDSUBPS_YMMqq_YMMqq_YMMqq	VADDSUBPS	AVX	AVX	AVX	MXCSR	1	corpus_reachable	VADDSUBPS	894	exact		True	True	vaddsubps_ymm_reg_exact		
VAESDECLAST_XMMdq_XMMdq_MEMdq	VAESDECLAST	AES	AVXAES	AVXAES		1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_vaesdeclast_xmm_mem		
VAESDECLAST_XMMdq_XMMdq_XMMdq	VAESDECLAST	AES	AVXAES	AVXAES		1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_vaesdeclast_xmm_reg		
VAESDECLAST_XMMu128_XMMu128_MEMu128_AVX512	VAESDECLAST	VAES	AVX512EVEX	AVX512_VAES_128	DISP8_FULLMEM	1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_evex_vaesdeclast_xmm_mem		
VAESDECLAST_XMMu128_XMMu128_XMMu128_AVX512	VAESDECLAST	VAES	AVX512EVEX	AVX512_VAES_128		1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_evex_vaesdeclast_xmm_reg		
VAESDECLAST_YMMu128_YMMu128_MEMu128	VAESDECLAST	VAES	VAES	VAES		1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_vaesdeclast_ymm_mem		
VAESDECLAST_YMMu128_YMMu128_MEMu128_AVX512	VAESDECLAST	VAES	AVX512EVEX	AVX512_VAES_256	DISP8_FULLMEM	1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_evex_vaesdeclast_ymm_mem		
VAESDECLAST_YMMu128_YMMu128_YMMu128	VAESDECLAST	VAES	VAES	VAES		1	corpus_reachable	VAESDECLAST	799	exact		True	True	extra_vaes_vex256_ice_lake		extra_vaes_vex256_skylake_gate
VAESDECLAST_YMMu128_YMMu128_YMMu128_AVX512	VAESDECLAST	VAES	AVX512EVEX	AVX512_VAES_256		1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_evex_vaesdeclast_ymm_reg		
VAESDECLAST_ZMMu128_ZMMu128_MEMu128_AVX512	VAESDECLAST	VAES	AVX512EVEX	AVX512_VAES_512	DISP8_FULLMEM	1	corpus_reachable	VAESDECLAST	799	exact		True	True	cycle2_p107_evex_vaesdeclast_zmm_mem		
VAESDECLAST_ZMMu128_ZMMu128_ZMMu128_AVX512	VAESDECLAST	VAES	AVX512EVEX	AVX512_VAES_512		1	corpus_reachable	VAESDECLAST	799	exact		True	True	extra_vaesdeclast_evex512_ice_lake		
VAESDEC_XMMdq_XMMdq_MEMdq	VAESDEC	AES	AVXAES	AVXAES		1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_vaesdec_xmm_mem		
VAESDEC_XMMdq_XMMdq_XMMdq	VAESDEC	AES	AVXAES	AVXAES		1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_vaesdec_xmm_reg		
VAESDEC_XMMu128_XMMu128_MEMu128_AVX512	VAESDEC	VAES	AVX512EVEX	AVX512_VAES_128	DISP8_FULLMEM	1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_evex_vaesdec_xmm_mem		
VAESDEC_XMMu128_XMMu128_XMMu128_AVX512	VAESDEC	VAES	AVX512EVEX	AVX512_VAES_128		1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_evex_vaesdec_xmm_reg		
VAESDEC_YMMu128_YMMu128_MEMu128	VAESDEC	VAES	VAES	VAES		1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_vaesdec_ymm_mem		
VAESDEC_YMMu128_YMMu128_MEMu128_AVX512	VAESDEC	VAES	AVX512EVEX	AVX512_VAES_256	DISP8_FULLMEM	1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_evex_vaesdec_ymm_mem		
VAESDEC_YMMu128_YMMu128_YMMu128	VAESDEC	VAES	VAES	VAES		1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_vaesdec_ymm_reg		
VAESDEC_YMMu128_YMMu128_YMMu128_AVX512	VAESDEC	VAES	AVX512EVEX	AVX512_VAES_256		1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_evex_vaesdec_ymm_reg		
VAESDEC_ZMMu128_ZMMu128_MEMu128_AVX512	VAESDEC	VAES	AVX512EVEX	AVX512_VAES_512	DISP8_FULLMEM	1	corpus_reachable	VAESDEC	798	exact		True	True	cycle2_p105_evex_vaesdec_zmm_mem		
VAESDEC_ZMMu128_ZMMu128_ZMMu128_AVX512	VAESDEC	VAES	AVX512EVEX	AVX512_VAES_512		1	corpus_reachable	VAESDEC	798	exact		True	True	extra_vaesdec_evex512_ice_lake		extra_vaes_evex_skylake_sp_gate
VAESENCLAST_XMMdq_XMMdq_MEMdq	VAESENCLAST	AES	AVXAES	AVXAES		1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_vaesenclast_xmm_mem		
VAESENCLAST_XMMdq_XMMdq_XMMdq	VAESENCLAST	AES	AVXAES	AVXAES		1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_vaesenclast_xmm_reg		
VAESENCLAST_XMMu128_XMMu128_MEMu128_AVX512	VAESENCLAST	VAES	AVX512EVEX	AVX512_VAES_128	DISP8_FULLMEM	1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_evex_vaesenclast_xmm_mem		
VAESENCLAST_XMMu128_XMMu128_XMMu128_AVX512	VAESENCLAST	VAES	AVX512EVEX	AVX512_VAES_128		1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_evex_vaesenclast_xmm_reg		
VAESENCLAST_YMMu128_YMMu128_MEMu128	VAESENCLAST	VAES	VAES	VAES		1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_vaesenclast_ymm_mem		
VAESENCLAST_YMMu128_YMMu128_MEMu128_AVX512	VAESENCLAST	VAES	AVX512EVEX	AVX512_VAES_256	DISP8_FULLMEM	1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_evex_vaesenclast_ymm_mem		
VAESENCLAST_YMMu128_YMMu128_YMMu128	VAESENCLAST	VAES	VAES	VAES		1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_vaesenclast_ymm_reg		
VAESENCLAST_YMMu128_YMMu128_YMMu128_AVX512	VAESENCLAST	VAES	AVX512EVEX	AVX512_VAES_256		1	corpus_reachable	VAESENCLAST	797	exact		True	True	extra_vaesenclast_evex256_ice_lake		
VAESENCLAST_ZMMu128_ZMMu128_MEMu128_AVX512	VAESENCLAST	VAES	AVX512EVEX	AVX512_VAES_512	DISP8_FULLMEM	1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_evex_vaesenclast_zmm_mem		
VAESENCLAST_ZMMu128_ZMMu128_ZMMu128_AVX512	VAESENCLAST	VAES	AVX512EVEX	AVX512_VAES_512		1	corpus_reachable	VAESENCLAST	797	exact		True	True	cycle2_p106_evex_vaesenclast_zmm_reg		
VAESENC_XMMdq_XMMdq_MEMdq	VAESENC	AES	AVXAES	AVXAES		1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_vaesenc_xmm_mem		
VAESENC_XMMdq_XMMdq_XMMdq	VAESENC	AES	AVXAES	AVXAES		1	corpus_reachable	VAESENC	735	exact		True	True	extra_vaes_vex128_sandy		extra_vaes_vex128_westmere_gate
VAESENC_XMMu128_XMMu128_MEMu128_AVX512	VAESENC	VAES	AVX512EVEX	AVX512_VAES_128	DISP8_FULLMEM	1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_evex_vaesenc_xmm_mem		
VAESENC_XMMu128_XMMu128_XMMu128_AVX512	VAESENC	VAES	AVX512EVEX	AVX512_VAES_128		1	corpus_reachable	VAESENC	735	exact		True	True	extra_vaes_evex128_ice_lake		
VAESENC_YMMu128_YMMu128_MEMu128	VAESENC	VAES	VAES	VAES		1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_vaesenc_ymm_mem		
VAESENC_YMMu128_YMMu128_MEMu128_AVX512	VAESENC	VAES	AVX512EVEX	AVX512_VAES_256	DISP8_FULLMEM	1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_evex_vaesenc_ymm_mem		
VAESENC_YMMu128_YMMu128_YMMu128	VAESENC	VAES	VAES	VAES		1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_vaesenc_ymm_reg		
VAESENC_YMMu128_YMMu128_YMMu128_AVX512	VAESENC	VAES	AVX512EVEX	AVX512_VAES_256		1	corpus_reachable	VAESENC	735	exact		True	True	extra_vaes_evex256_avx10_route		
VAESENC_ZMMu128_ZMMu128_MEMu128_AVX512	VAESENC	VAES	AVX512EVEX	AVX512_VAES_512	DISP8_FULLMEM	1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_evex_vaesenc_zmm_mem		
VAESENC_ZMMu128_ZMMu128_ZMMu128_AVX512	VAESENC	VAES	AVX512EVEX	AVX512_VAES_512		1	corpus_reachable	VAESENC	735	exact		True	True	cycle2_p104_evex_vaesenc_zmm_reg		
VAESIMC_XMMdq_MEMdq	VAESIMC	AES	AVXAES	AVXAES		1	corpus_reachable	VAESIMC	800	exact		True	True	cycle70_vaesimc_memory		
VAESIMC_XMMdq_XMMdq	VAESIMC	AES	AVXAES	AVXAES		1	corpus_reachable	VAESIMC	800	exact		True	True	cycle4_p021_vaesimc,extra_vaesimc_vex128		
VAESKEYGENASSIST_XMMdq_MEMdq_IMMb	VAESKEYGENASSIST	AES	AVXAES	AVXAES		1	corpus_reachable	VAESKEYGENASSIST	801	exact		True	True	cycle70_vaeskeygenassist_memory		
VAESKEYGENASSIST_XMMdq_XMMdq_IMMb	VAESKEYGENASSIST	AES	AVXAES	AVXAES		1	corpus_reachable	VAESKEYGENASSIST	801	exact		True	True	cycle4_p022_vaeskeygenassist,extra_vaeskeygenassist_vex128		
VALIGND_XMMu32_MASKmskw_XMMu32_MEMu32_IMM8_AVX512	VALIGND	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	catalog_only	VALIGND	1470	exact		False	True			
VALIGND_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512	VALIGND	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX	1	catalog_only	VALIGND	1470	exact		False	True			
VALIGND_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512	VALIGND	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	catalog_only	VALIGND	1470	exact		False	True			
VALIGND_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512	VALIGND	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX	1	catalog_only	VALIGND	1470	exact		False	True			
VALIGND_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512	VALIGND	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	catalog_only	VALIGND	1470	exact		False	True			
VALIGND_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512	VALIGND	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX	1	catalog_only	VALIGND	1470	exact		False	True			
VALIGNQ_XMMu64_MASKmskw_XMMu64_MEMu64_IMM8_AVX512	VALIGNQ	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	catalog_only	VALIGNQ	1471	exact		False	True			
VALIGNQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512	VALIGNQ	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX	1	catalog_only	VALIGNQ	1471	exact		False	True			
VALIGNQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512	VALIGNQ	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	catalog_only	VALIGNQ	1471	exact		False	True			
VALIGNQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512	VALIGNQ	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX	1	catalog_only	VALIGNQ	1471	exact		False	True			
VALIGNQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512	VALIGNQ	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX	1	catalog_only	VALIGNQ	1471	exact		False	True			
VALIGNQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512	VALIGNQ	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX	1	catalog_only	VALIGNQ	1471	exact		False	True			
VANDNPD_XMMdq_XMMdq_MEMdq	VANDNPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_vandnpd_xmm_mem		
VANDNPD_XMMdq_XMMdq_XMMdq	VANDNPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPD	637	exact		True	True	extra_opt_vandnpd_xmm		
VANDNPD_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VANDNPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_evex_vandnpd_xmm_mem		
VANDNPD_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VANDNPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_128	MASKOP_EVEX	1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_evex_vandnpd_xmm_reg		
VANDNPD_YMMqq_YMMqq_MEMqq	VANDNPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_vandnpd_ymm_mem		
VANDNPD_YMMqq_YMMqq_YMMqq	VANDNPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_vandnpd_ymm_reg		
VANDNPD_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VANDNPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_evex_vandnpd_ymm_mem		
VANDNPD_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VANDNPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_256	MASKOP_EVEX	1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_evex_vandnpd_ymm_reg		
VANDNPD_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VANDNPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_evex_vandnpd_zmm_mem		
VANDNPD_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VANDNPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_512	MASKOP_EVEX	1	corpus_reachable	VANDNPD	637	exact		True	True	cycle2_p077_evex_vandnpd_zmm_reg		
VANDNPS_XMMdq_XMMdq_MEMdq	VANDNPS	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_vandnps_xmm_mem		
VANDNPS_XMMdq_XMMdq_XMMdq	VANDNPS	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_vandnps_xmm_reg		
VANDNPS_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VANDNPS	LOGICAL_FP	AVX512EVEX	AVX512DQ_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_evex_vandnps_xmm_mem		
VANDNPS_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VANDNPS	LOGICAL_FP	AVX512EVEX	AVX512DQ_128	MASKOP_EVEX	1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_evex_vandnps_xmm_reg		
VANDNPS_YMMqq_YMMqq_MEMqq	VANDNPS	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_vandnps_ymm_mem		
VANDNPS_YMMqq_YMMqq_YMMqq	VANDNPS	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_vandnps_ymm_reg		
VANDNPS_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VANDNPS	LOGICAL_FP	AVX512EVEX	AVX512DQ_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_evex_vandnps_ymm_mem		
VANDNPS_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VANDNPS	LOGICAL_FP	AVX512EVEX	AVX512DQ_256	MASKOP_EVEX	1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_evex_vandnps_ymm_reg		
VANDNPS_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VANDNPS	LOGICAL_FP	AVX512EVEX	AVX512DQ_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_evex_vandnps_zmm_mem		
VANDNPS_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VANDNPS	LOGICAL_FP	AVX512EVEX	AVX512DQ_512	MASKOP_EVEX	1	corpus_reachable	VANDNPS	636	exact		True	True	cycle2_p076_evex_vandnps_zmm_reg		
VANDPD_XMMdq_XMMdq_MEMdq	VANDPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_vandpd_xmm_mem		
VANDPD_XMMdq_XMMdq_XMMdq	VANDPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_vandpd_xmm_reg		
VANDPD_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VANDPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_evex_vandpd_xmm_mem		
VANDPD_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VANDPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_128	MASKOP_EVEX	1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_evex_vandpd_xmm_reg		
VANDPD_YMMqq_YMMqq_MEMqq	VANDPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_vandpd_ymm_mem		
VANDPD_YMMqq_YMMqq_YMMqq	VANDPD	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_vandpd_ymm_reg		
VANDPD_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VANDPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_evex_vandpd_ymm_mem		
VANDPD_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VANDPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_256	MASKOP_EVEX	1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_evex_vandpd_ymm_reg		
VANDPD_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VANDPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_evex_vandpd_zmm_mem		
VANDPD_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VANDPD	LOGICAL_FP	AVX512EVEX	AVX512DQ_512	MASKOP_EVEX	1	corpus_reachable	VANDPD	635	exact		True	True	cycle2_p075_evex_vandpd_zmm_reg		
VANDPS_XMMdq_XMMdq_MEMdq	VANDPS	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDPS	634	exact		True	True	cycle2_p074_vandps_xmm_mem		
VANDPS_XMMdq_XMMdq_XMMdq	VANDPS	LOGICAL_FP	AVX	AVX		1	corpus_reachable	VANDPS	634	exact		True	True	extra_opt_vandps_xmm		
