leaf_index	instruction_set	width	fixed_mask	fixed_value	fixed_bits	internal_name	mnemonic	assembly_template	feature_condition_id	all_conditions_digest	assertions_digest	operation_id	alias_count	form_id	source_order
10	A32	32	0x0ff0f0f0	0x00100090	16	MULS_A1	MULS	MULS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:rm_choice>	0	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	MUL	0	A32/dp/mul_word/MULS_A1	48
11	A32	32	0x0f700ff0	0x001000b0	15	LDRH_r_A1_post	LDRH	LDRH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__21>]<rule:COMMA><rule:plus_or_minus_option__3><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRH_r	0	A32/dp/xldst/ldstxreg/LDRH_r_A1_post	10
12	A32	32	0x0f700ff0	0x001000d0	15	LDRSB_r_A1_post	LDRSB	LDRSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__21>]<rule:COMMA><rule:plus_or_minus_option__3><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSB_r	0	A32/dp/xldst/ldstxreg/LDRSB_r_A1_post	13
13	A32	32	0x0f700ff0	0x001000f0	15	LDRSH_r_A1_post	LDRSH	LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__21>]<rule:COMMA><rule:plus_or_minus_option__3><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSH_r	0	A32/dp/xldst/ldstxreg/LDRSH_r_A1_post	16
14	A32	32	0x0ff00010	0x00200000	9	EOR_r_A1	EOR	EOR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__3><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	EOR_r	0	A32/dp/dpregis/intdp3reg_immsh/EOR_r_A1	128
15	A32	32	0x0ff00090	0x00200010	10	EOR_rr_A1	EOR	EOR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	EOR_rr	0	A32/dp/dpregrs/intdp3reg_regsh/EOR_rr_A1	190
16	A32	32	0x0ff00ff0	0x00200060	16	EOR_r_A1_RRX	EOR	EOR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__3><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	EOR_r	0	A32/dp/dpregis/intdp3reg_immsh/EOR_r_A1_RRX	127
17	A32	32	0x0ff000f0	0x00200090	12	MLA_A1	MLA	MLA<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15><rule:COMMA><rule:Ra>	0	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	MLA	0	A32/dp/mul_word/MLA_A1	51
18	A32	32	0x0f700ff0	0x002000b0	15	STRHT_A2	STRHT	STRHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:COMMA><rule:plus_or_minus_option__4><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STRHT	0	A32/dp/xldst/ldstxreg/STRHT_A2	18
19	A32	32	0x0ff00010	0x00300000	9	EORS_r_A1	EORS	EORS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__3><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	EOR_r	0	A32/dp/dpregis/intdp3reg_immsh/EORS_r_A1	130
20	A32	32	0x0ff00090	0x00300010	10	EORS_rr_A1	EORS	EORS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	EOR_rr	0	A32/dp/dpregrs/intdp3reg_regsh/EORS_rr_A1	189
21	A32	32	0x0ff00ff0	0x00300060	16	EORS_r_A1_RRX	EORS	EORS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__3><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	EOR_r	0	A32/dp/dpregis/intdp3reg_immsh/EORS_r_A1_RRX	129
22	A32	32	0x0ff000f0	0x00300090	12	MLAS_A1	MLAS	MLAS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15><rule:COMMA><rule:Ra>	0	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	MLA	0	A32/dp/mul_word/MLAS_A1	50
23	A32	32	0x0f700ff0	0x003000b0	15	LDRHT_A2	LDRHT	LDRHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:COMMA><rule:plus_or_minus_option__4><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRHT	0	A32/dp/xldst/ldstxreg/LDRHT_A2	19
24	A32	32	0x0f700ff0	0x003000d0	15	LDRSBT_A2	LDRSBT	LDRSBT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:COMMA><rule:plus_or_minus_option__4><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSBT	0	A32/dp/xldst/ldstxreg/LDRSBT_A2	20
25	A32	32	0x0f700ff0	0x003000f0	15	LDRSHT_A2	LDRSHT	LDRSHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:COMMA><rule:plus_or_minus_option__4><rule:Rm__16>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSHT	0	A32/dp/xldst/ldstxreg/LDRSHT_A2	21
26	A32	32	0x0ff00010	0x00400000	9	SUB_r_A1	SUB	SUB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__4><rule:Rn__3><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	780f955dd7a35ca342ffadd06514769a56d1194b336e7dbe7c26e22ff930d450	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_r	0	A32/dp/dpregis/intdp3reg_immsh/SUB_r_A1	132
27	A32	32	0x0ff00090	0x00400010	10	SUB_rr_A1	SUB	SUB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_rr	0	A32/dp/dpregrs/intdp3reg_regsh/SUB_rr_A1	192
28	A32	32	0x0ff00ff0	0x00400060	16	SUB_r_A1_RRX	SUB	SUB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__4><rule:Rn__3><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	d9536678021411bfcd4692cbb0c8c0ea059b2bf33b518f734da01d8cc29779be	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_r	0	A32/dp/dpregis/intdp3reg_immsh/SUB_r_A1_RRX	131
29	A32	32	0x0ff000f0	0x00400090	12	UMAAL_A1	UMAAL	UMAAL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__2><rule:COMMA><rule:RdHi__2><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	0	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	UMAAL	0	A32/dp/mul_word/UMAAL_A1	52
30	A32	32	0x0f7000f0	0x004000b0	11	STRH_i_A1_post	STRH	STRH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__14>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STRH_i	0	A32/dp/xldst/ldstximm/STRH_i_A1_post	30
31	A32	32	0x0f7000f0	0x004000d0	11	LDRD_i_A1_post	LDRD	LDRD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt__3><rule:COMMA><rule:Rt2__2><rule:COMMA>[<rule:Rn__13>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	0	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRD_i	0	A32/dp/xldst/ldstximm/LDRD_i_A1_post	27
32	A32	32	0x0f7000f0	0x004000f0	11	STRD_i_A1_post	STRD	STRD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt__3><rule:COMMA><rule:Rt2__2><rule:COMMA>[<rule:Rn__15>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STRD_i	0	A32/dp/xldst/ldstximm/STRD_i_A1_post	33
33	A32	32	0x0fff0010	0x004d0000	13	SUB_SP_r_A1	SUB	SUB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__5><rule:SP><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_SP_r	0	A32/dp/dpregis/intdp3reg_immsh/SUB_SP_r_A1	136
34	A32	32	0x0fff0ff0	0x004d0060	20	SUB_SP_r_A1_RRX	SUB	SUB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__5><rule:SP><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_SP_r	0	A32/dp/dpregis/intdp3reg_immsh/SUB_SP_r_A1_RRX	135
35	A32	32	0x0ff00010	0x00500000	9	SUBS_r_A1	SUBS	SUBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__4><rule:Rn__3><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	780f955dd7a35ca342ffadd06514769a56d1194b336e7dbe7c26e22ff930d450	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_r	0	A32/dp/dpregis/intdp3reg_immsh/SUBS_r_A1	134
36	A32	32	0x0ff00090	0x00500010	10	SUBS_rr_A1	SUBS	SUBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_rr	0	A32/dp/dpregrs/intdp3reg_regsh/SUBS_rr_A1	191
37	A32	32	0x0ff00ff0	0x00500060	16	SUBS_r_A1_RRX	SUBS	SUBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__4><rule:Rn__3><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	d9536678021411bfcd4692cbb0c8c0ea059b2bf33b518f734da01d8cc29779be	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_r	0	A32/dp/dpregis/intdp3reg_immsh/SUBS_r_A1_RRX	133
38	A32	32	0x0f7000f0	0x005000b0	11	LDRH_i_A1_post	LDRH	LDRH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__16>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	0	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRH_i	0	A32/dp/xldst/ldstximm/LDRH_i_A1_post	36
39	A32	32	0x0f7000f0	0x005000d0	11	LDRSB_i_A1_post	LDRSB	LDRSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__17>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	0	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSB_i	0	A32/dp/xldst/ldstximm/LDRSB_i_A1_post	39
40	A32	32	0x0f7000f0	0x005000f0	11	LDRSH_i_A1_post	LDRSH	LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__18>]<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>	0	57db9f354ab51cf856069714be0a9941568b25742d8a7931167a42988b558e77	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSH_i	0	A32/dp/xldst/ldstximm/LDRSH_i_A1_post	42
41	A32	32	0x0fff0010	0x005d0000	13	SUBS_SP_r_A1	SUBS	SUBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__5><rule:SP><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_SP_r	0	A32/dp/dpregis/intdp3reg_immsh/SUBS_SP_r_A1	138
42	A32	32	0x0fff0ff0	0x005d0060	20	SUBS_SP_r_A1_RRX	SUBS	SUBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__5><rule:SP><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	SUB_SP_r	0	A32/dp/dpregis/intdp3reg_immsh/SUBS_SP_r_A1_RRX	137
43	A32	32	0x0e5f00f0	0x005f00b0	13	LDRH_l_A1	LDRH	LDRH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA><rule:imm4H_imm4L>	0	79d1484b4cfe4ee1587e81825f19094ed0879ec1981ba5d9be0b39348e762e4c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRH_l	1	A32/dp/xldst/ldstximm/LDRH_l_A1	23
44	A32	32	0x0e5f00f0	0x005f00d0	13	LDRSB_l_A1	LDRSB	LDRSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA><rule:imm4H_imm4L>	0	79d1484b4cfe4ee1587e81825f19094ed0879ec1981ba5d9be0b39348e762e4c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSB_l	1	A32/dp/xldst/ldstximm/LDRSB_l_A1	24
45	A32	32	0x0e5f00f0	0x005f00f0	13	LDRSH_l_A1	LDRSH	LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA><rule:imm4H_imm4L>	0	79d1484b4cfe4ee1587e81825f19094ed0879ec1981ba5d9be0b39348e762e4c	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSH_l	1	A32/dp/xldst/ldstximm/LDRSH_l_A1	25
46	A32	32	0x0ff00010	0x00600000	9	RSB_r_A1	RSB	RSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__6><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RSB_r	0	A32/dp/dpregis/intdp3reg_immsh/RSB_r_A1	140
47	A32	32	0x0ff00090	0x00600010	10	RSB_rr_A1	RSB	RSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RSB_rr	0	A32/dp/dpregrs/intdp3reg_regsh/RSB_rr_A1	194
48	A32	32	0x0ff00ff0	0x00600060	16	RSB_r_A1_RRX	RSB	RSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__6><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RSB_r	0	A32/dp/dpregis/intdp3reg_immsh/RSB_r_A1_RRX	139
49	A32	32	0x0ff000f0	0x00600090	12	MLS_A1	MLS	MLS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rd><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15><rule:COMMA><rule:Ra__2>	0	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	MLS	0	A32/dp/mul_word/MLS_A1	53
50	A32	32	0x0f7000f0	0x006000b0	11	STRHT_A1	STRHT	STRHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	STRHT	0	A32/dp/xldst/ldstximm/STRHT_A1	44
51	A32	32	0x0ff00010	0x00700000	9	RSBS_r_A1	RSBS	RSBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__6><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RSB_r	0	A32/dp/dpregis/intdp3reg_immsh/RSBS_r_A1	142
52	A32	32	0x0ff00090	0x00700010	10	RSBS_rr_A1	RSBS	RSBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RSB_rr	0	A32/dp/dpregrs/intdp3reg_regsh/RSBS_rr_A1	193
53	A32	32	0x0ff00ff0	0x00700060	16	RSBS_r_A1_RRX	RSBS	RSBS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__6><rule:Rn__2><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	RSB_r	0	A32/dp/dpregis/intdp3reg_immsh/RSBS_r_A1_RRX	141
54	A32	32	0x0f7000f0	0x007000b0	11	LDRHT_A1	LDRHT	LDRHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRHT	0	A32/dp/xldst/ldstximm/LDRHT_A1	45
55	A32	32	0x0f7000f0	0x007000d0	11	LDRSBT_A1	LDRSBT	LDRSBT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSBT	0	A32/dp/xldst/ldstximm/LDRSBT_A1	46
56	A32	32	0x0f7000f0	0x007000f0	11	LDRSHT_A1	LDRSHT	LDRSHT<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[<rule:Rn__12>]<rule:OPT_SPACE><rule:plus_or_minus_option_imm4h_imm4l_choice__2>	0	97da5f3ca848bafbcda1e945a4c7a9b7e432ab68b2111425b5d8de47762cf843	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	LDRSHT	0	A32/dp/xldst/ldstximm/LDRSHT_A1	47
57	A32	32	0x0ff00010	0x00800000	9	ADD_r_A1	ADD	ADD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__7><rule:Rn__4><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	780f955dd7a35ca342ffadd06514769a56d1194b336e7dbe7c26e22ff930d450	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ADD_r	0	A32/dp/dpregis/intdp3reg_immsh/ADD_r_A1	144
58	A32	32	0x0ff00090	0x00800010	10	ADD_rr_A1	ADD	ADD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rn><rule:COMMA><rule:Rm><rule:COMMA><rule:shift_option__5><rule:OPT_SPACE><rule:Rs>	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ADD_rr	0	A32/dp/dpregrs/intdp3reg_regsh/ADD_rr_A1	196
59	A32	32	0x0ff00ff0	0x00800060	16	ADD_r_A1_RRX	ADD	ADD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__7><rule:Rn__4><rule:COMMA><rule:Rm__4><rule:COMMA>RRX	0	d9536678021411bfcd4692cbb0c8c0ea059b2bf33b518f734da01d8cc29779be	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ADD_r	0	A32/dp/dpregis/intdp3reg_immsh/ADD_r_A1_RRX	143
60	A32	32	0x0ff000f0	0x00800090	12	UMULL_A1	UMULL	UMULL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:RdLo__3><rule:COMMA><rule:RdHi__3><rule:COMMA><rule:Rn__10><rule:COMMA><rule:Rm__15>	0	47ef860a52eed7732846ca5c9028b2c3710d279552f8aca13435d01dcc418126	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	UMULL	0	A32/dp/mul_word/UMULL_A1	55
61	A32	32	0x0fff0010	0x008d0000	13	ADD_SP_r_A1	ADD	ADD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__8><rule:SP><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:shift_option_amount_choice>	0	78eb77c57a497a5b97bf094c693f5eaf02d04c8691a3318d62dcb784a8bdb828	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ADD_SP_r	0	A32/dp/dpregis/intdp3reg_immsh/ADD_SP_r_A1	148
62	A32	32	0x0fff0ff0	0x008d0060	20	ADD_SP_r_A1_RRX	ADD	ADD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__8><rule:SP><rule:COMMA><rule:Rm__4><rule:OPT_SPACE><rule:COMMA>RRX	0	23f17431c4a6fc295d10a1509f63c370afc3cd2309d50c5d5d2d54f9712ba84f	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ADD_SP_r	0	A32/dp/dpregis/intdp3reg_immsh/ADD_SP_r_A1_RRX	147
