binding_set_id	first_binding	binding_count	digest
560	6283	12	f2110c5b02bff7d1d476ee2e2a6401948961294e896c104ad52c69a439376f14
561	6295	11	b7c4d39658ba21314023d5c4abf82e8559df2a10113f23bcd8a363fa02539732
562	6306	12	8860cf593ed94644ab9c77129f28b69b2813cc25a9d8d1df49e42b1fe4155bdd
563	6318	11	8d5fb8cbe229d7a2070b352526c2fa7a426d7f6f4bbe3d906d9f8bb9c355270f
564	6329	11	00fc8307fa1c885a37501ad2d72fb4e67f580654419df14a0c6e9ea55bab7696
565	6340	11	368054f7060eb7c3c977d5eced35ab15296ec6006b9c6b80a57ab601e9f89909
566	6351	11	263ef86ed38bac6f6e605c7722b2de5701a7a5c5a3cb583a163e6039f3b55880
567	6362	10	7a9b4597d74b99919277516a76a37c89abcbbcba0aa93abc48b730efbe51f144
568	6372	10	2f54a9da8425c2234c3a53c9f586ff2b94d95cf87e9f78e72c91f3083fd8a1ca
569	6382	17	c4fa1037c370dacdea5267b1afe164f9a3bc78efd1d9af9abb8e7606b18de2fc
570	6399	11	e6cc15756a2172531a0750b83714c79d5b3c722235d033cf2df0a10614d964d4
571	6410	12	96c6006c157f2ae403f9ff385492eee70da8209083c267dfd5c212b533dad461
572	6422	11	63e8df0fa229863502c085c2a6e094214bc8b56cd3a29aa8aa630677a6e68359
573	6433	9	f936d5618c33efeaa672402e673500895b143cba7a9133e4edf4319a315fdd3b
574	6442	9	6df4fa037a7014d2e8186a0147c3b8b2e2d7c150aba18511f564771e300d5a61
575	6451	13	f01829afcc4c4af88527255591d9f64a6c994361264441c41ab1bf54218efc61
576	6464	15	0c12a73715d644af09bac6889e98ac75637165c3ca5d6bfe664112272f8f4413
577	6479	11	3ea8bb441860870d406fc364a5307a13cad16cdffe997b1de1bf1e96cd128456
578	6490	13	65a40572153da54a1800cb62abd57a92849cec0c600bd61f7c38a210f07a8623
579	6503	12	e85f8aa511f8090c6bbef49827d9af4e3adc83687948c3285818eb856019eccb
580	6515	12	5efc704efeeecb05e393483f5b4aed7ea20bf83462d3d0c79fa930d4f6c7591b
581	6527	11	d665bf37e354f6ddc4995739453a722dac3fe784fd3519c57e6e54216eaa54e4
582	6538	12	de1af1530dc11b30ec96edb40c39173740beb5c1a4bd18dd6faeaf23a195d878
583	6550	10	df2e57707c5c5d90034e28bc7796afb9753fb00be0a21ad9fae0b9e493dad5e1
584	6560	8	0f0321b484020018360bafc48060720d6da2d5913807ed0cfe89479474fc4148
585	6568	10	f7e53dd729116906366aafe6b823c9e6592138a73041b32bd2e9ccdd2ffc289c
586	6578	9	fee160750b0dbeec751c5ce8ca7b3e7e660df5fda8edd55e1e2586d088abe000
587	6587	10	660c8e17e66f3eb04e9e647a2ec4ecea04e0191fc0e1d713d2accfdc9e7032c8
588	6597	10	6179a5b0f91e8db609570b7d32f8bb18e2a67716651113b3009464f9c5b9bb8a
589	6607	9	005be6516bf05825b242d159ddb103cf481c223fdf54cd6a8a29f8b61bc40b0d
590	6616	9	03c589eef2e4d5942542db0c0f918d8ea2cb5856f6477be90a09c8b35c9f31a5
591	6625	9	8ba7c141ad0719831244b6c3d18f8c8f3815ce8fcadb6b7e8fd966cbec0a2bdc
592	6634	13	beb24154ce1fdea265d7a13308f93bcd64337f5c55b28a80f57bd3429478a8f7
593	6647	12	36137034db861b2def66f3de5bddbd2e696aff01cf6b723fb66b50bf8cc848e4
594	6659	14	32dd24a3407430e100981b2d9290a91f2044d4d670b648f63b30d3e9106edf68
595	6673	8	3babd9585af3489d34e46948451600840e2a33714028dec5613decfe68320c4c
596	6681	7	a60b5acc1200e2c8f0ed8631c0033dcce359d82fa9388eaec9c378b20ee2d8cb
597	6688	10	b67ad8076b9dc9ea88090945e2edb3961ad6454b6015f25a6363934f78417a11
598	6698	8	62ac8669aa89aee68df12dffcacdeb531c636cae84bead56dcd08fd954a593bc
599	6706	6	dfa48c870b213b3c9c884264fd2eae81b69057b5cd1b5985c713f8d0de1d229a
600	6712	5	3bf6f7cbf877aba5a4f7b60161c9de4fa8f04f80184ff4f3680cc93ba3ecc9a6
601	6717	6	ceab1f7aba115bae4c85276f52bb11b7d6ebefad265df6a5c2cc6367d7737468
602	6723	6	e1a0f0352ccf8771e0c40101771d3cf4b0ab8aea2682a246c43e1e46b9842995
603	6729	5	55ea2cf12638f1372284d7a6a67e05f76a5cf846d1ec5665c4964b7efcb141f4
604	6734	7	f9b59c220f5931ee26cdb3539301d88f7a91f3acc8370074d22897e2a512e26b
605	6741	7	2e48633be1eef3fb4d16be58c5a01038db876f4d38bfc2da6f0ff7eb4090aedf
606	6748	7	a7a69bd1857f63210469321a4f8934067251f06fb25aaa4a3274603e66e6a45e
607	6755	5	c0072f14087c57093e54864d04a0e5af2e68298752bd81490e50c92a708d71ee
608	6760	7	00576f38263c2cfcf5c08c1fca22d86593d7a0262ecc4a1d75a6e15639db5336
609	6767	4	ebe904ed9859beb7a5e03e8eb893f86267a48dbad1fbf44918d33e5b663e644a
610	6771	11	cae6f1f1417f9b021d1c55ef422220b08e4cde61d2c866bef78e776acb004dc0
611	6782	12	5389fe48db68a3e775e6907b0648bd46482cec46a399f1ebdfb1489ac697ea7d
612	6794	11	5470e56cce548ed9efb0d236f5d2689908b2f57a31abacac2f8b22cfb1d895ee
613	6805	13	d99423be6dab540479f2f8ffe07f0626e9691f928cb97e12046dada1437520a3
614	6818	11	fea6fb27bd17ede5bb579216267df8474e8f8d1f080dbf4396a85638a8a63b24
615	6829	12	7086098f081a8088f8ace66c0f4051ff90cd53909155fdf6179b0f2ce29297a5
616	6841	11	ffa7e859732ea38703ba126c219550ef5f981d647e6d9f0aef808612b76f55e5
617	6852	10	f54bda236d48ee5de4c9eb321ebb3ff99278489c0060cbb22b4cf2cb273619ad
618	6862	10	ac345cd99b893cb8fff96708a797c033ba390fe3d1f2a877dee07699a398406d
619	6872	10	0425c84f098d09fa1f532423fd30539e3913154d64a1c1a6b3fac97732ea92e6
620	6882	10	7a8ebbcee7b8ae6e744668edb34114a821d1628c4e8927967267cddc25eb76d8
621	6892	11	1134a8bc45123d005a1e869f83c6706b2671351f09683dd34bfde07662552cc7
622	6903	11	6eb5f0bc53dceedc08d72f550859d480dd18480d4e87c9a76eaf4409d859b104
623	6914	10	446e929b782cb744dbf41b22e6e2efe9a4a9c62333afea59272529bf73f2e8d1
624	6924	11	11104daf97cdc61fc9c6eb857a97f910db3fb5865eed82a1c6efaae05cf6a4dc
625	6935	10	0244ecd7e358392cda1478f444c1e7ca7181bb14c8583f9c833e2d51116813b6
626	6945	10	312394d13c8372054036c04e941930cdf574fba968e5208d95b7385890fdb2b5
627	6955	9	b6ae67078c96d429042be95e7307925d632b6c1b0580860a3cd465cbf59c926a
628	6964	8	ff2ccd632051af5d93630d4205d9b65573b491de8b6b5d27a0e769717831fc7f
629	6972	9	cabae1da9561ea3a95349090455826f50aeaea774d5594f5c6072e4d5cb2873d
630	6981	8	d2f3825d46321f55315c1d1bb47160b0a437de6beb0c6fc81052344b127571c8
631	6989	9	eed4d2b18889d787b5ba6aa832d9fb28ad6aad5893f189da2e030d657cc8c0f4
632	6998	8	fee4495b2b3af169cbd10752258530c182d8d16e51a2161f6fe5c26f15bd0570
633	7006	8	4bd381e3183f9534c2031c34d0d1199ef4177b700f54bdf011c3a0752c431943
634	7014	7	b398c7298aa6c758ee892737bea66730a29050c9c5e5c5044ecae03bd1e055b8
635	7021	11	234bfa34cd322d19a7daf09f1166d017a5096faa38d9b878e8b25e450dede540
636	7032	12	6cf89e18a728822d64b72d61f9bde6a3c93794c42a93633e58e7e8f2c849b0dc
637	7044	11	6004c8f31712eba2af3a6290c8ef8a4db626d648beb256495a97d1a4cf576a91
638	7055	9	7fab2352ad1d60041c263ebd90ebfeae884dcbc35ebb839ef2b3accbecaf1fbd
639	7064	10	a569483ff9b871010263f3093327c219479372db35b08d86ccd9645e118e4546
640	7074	9	4ccf2c1d60f84fed28881648840adafb00696abd709622b3e0b44886e391d736
641	7083	11	e9d34727749413fe66ef3722de10bd7734b72857a4a711945f3634881fc35f21
642	7094	11	aa2c62f3feeb1e6648d736759a442f01a02ef0943932cce2765efbdc2932d806
643	7105	10	a50d7141c1a9d5ea6aa698acb8fae5832e86dea28c9470fab6cd06b0b50fbf4d
644	7115	11	6cc7e4fd47f8c572ca8ce43daef4daa12ede1330c4fbf6710f3763274c28e3b3
645	7126	10	9107d2014fdeba291a7ef2d303297dd2262e929672ebea47b4fc15be098f216c
646	7136	9	ad483b4d04ae2fe008e9733892edb753ad3d465b3e18a4b0eae60988aee062e8
647	7145	12	4ff14d00ce0cb649adc97493584a5d849c97b8104e0b3c64ba0557395e92b2f6
648	7157	11	7a9fa4f48c866b3fa40eac86f41e2ec4c1027437f0a0a6742328f525a83373c6
649	7168	11	4716bdc802def0cf22e983804ccb6e4e4f937064be6c7235aef2791543542eb7
650	7179	10	5d862b47b2044ab7a5137f5a7d6b1f40f51276b67e7b83120a7121e820a0fc66
651	7189	12	d150d282aaae8e29553d9bbdc1b40668f32a1dcf2abb271c4f278fbce4be6f53
652	7201	11	44db3f8270711a2e75b262b4d6ac2b05463aedfed5db6ebe607f0aba08f8694b
653	7212	11	a3576e6289afb0e39419c8db287854e3957123733d674770d94cf358c56eb4e5
654	7223	10	c6b23da5914cddb1ffe67af54f6c4bc0ea87e9eeef2edfe213c736fe01f06842
655	7233	10	4b3feac0efcde394569b43a4660becf62535482a78d3e62d681834c76f262619
656	7243	9	f3f0d8cf3ed54e51fe37dba484d66e853fe99c766cd6faba87dcd81cc72f457c
657	7252	9	76185103d833505281df461f21747c61d88dd292497fdac6a933374e7fa90ec7
658	7261	7	9202dccbfd29c50b0c37e87eda6e81a4d35529f369977f85cc38046eee63c0ad
659	7268	8	fffd4f0a51f2e99ffe984ed5e07a844f52717351aad6d8e66ebbd2e2610cb5d4
660	7276	6	55e9336f970dd4f65c4f07a36c281a71969a6addecd6215f990b06ce06ca1b93
661	7282	7	73871bf71637bdc1badff577304e3282514b6270e2540d9584a5b44147647811
662	7289	6	f6ab20b1fbf91773ec90ee92acd7460e98ba887cc884dbb76a124d9ca99686aa
663	7295	9	8a95211c22e93ba94e41045bd5e624630b811539061f82be5ff271eab910bbf6
664	7304	8	b16a69e4d6ae3183181ce3cbe1996744e6addd2982eb37e98bb834a00b278050
665	7312	6	ef374a211937cf8d12d7d0b48e0e151cfebf1a57a4fca675d5de255e7bc38089
666	7318	6	796b25af6653894987695892eb16563a31af12249827cbfb078adb168fc3daf4
667	7324	13	fa5cc249480394f95bf20f482b5d9e69600ec3f4b9f3debe8ba999d8f0b75c4e
668	7337	13	93926ee23abfb15b6ec4c3556e21988cc138708ed29b538236ab38b6273e4c72
669	7350	13	34fe79b7ff26157186712801f5fb3985a2a2d11120930cfe6d1149dc46527ca4
670	7363	13	dfd835f1521acdc163c7cedee32c86a94fba1ff20781143d844cd4e05e31664e
671	7376	9	ede2d2646ce1e3f445f812d2ad9d3352b61b58e65d7b80cb2fa582a9532477bd
672	7385	8	72335c2fbe11da755787ba077d123c8be4c871accf37c0091f3f44cd6d537d90
673	7393	6	de577162cf85d37b9a929a4aaf3284f1c689664141b8ac99e534aef4391149b6
674	7399	10	35bc221a881463bf216b718702045f721eead08f90fa0f4ac799c4fd52390b4e
675	7409	7	3cff82d6a639f4345f9aa5fcaab58cb90fc75cb28ee1f9de3c8006641144bcf2
676	7416	8	f082b1b5cce8a742c41a1799c3c483c6704fb264bc9e7ddcc36eb36a557d1afd
677	7424	9	dd7cea0a848d47d47cdb3142530d1928c96e3a574a81e5276d544d70b2cbf48a
678	7433	8	17cad6c73d813dd76e2245fe23cefb7357b0e53a3fc207726ebd2939303c9be9
679	7441	7	53d700a8fbf80408e991a0f07df0ce16b6aff54a000ad44ff10bd19abba2808e
680	7448	7	21d459244bed65fa26d82a0db2cd8daea4951b979740d98aa16ac48dced7d242
681	7455	11	04a89b5bc1aded6be2d326aec4dfd0d2560d70ac4f6e5655cac7a83c483132ca
682	7466	11	a2fcf3ff57ec7492dfa64e491c41c6c0864f07d6d0bd2981c946a53527555c2e
683	7477	13	74686fcdf38af29cdbb3bfa81d7165e4e73265e318228c89cd78ced87150f4cc
684	7490	7	a40584f42b615e851ed86bbdb975f8895b5a482ba854e075c1cc89c2b0ce3497
685	7497	7	ac8cf514d0ec9cdb75574a192af34f551ee09d093074d0778f81290bc0c7bda8
686	7504	4	e12e78d43266c5a2adb8088eb379c86ca41b17411720ca81228ec894e3118d96
687	7508	6	48cb4003b29dd27ba68884d70d4369a79d61a5b6ef0f377230fcc24df8852313
688	7514	12	55c05421bfa06e4270d9cdfe29ae1fa50539a4a0e53d6b21972e62468e989dae
689	7526	10	6b2030f644e4ad2397f95547092e609fdc2ab621556cdefc1ea2659ab8298cda
690	7536	9	e26411c57f4dd432c55e24ae54c0c5fd4bb223bff08b8116d3c4377a1f6343e5
691	7545	7	eba7cc85d2cb6dad456c9c5869e9f4ae16933eb7625eb80faafa0e77bbce993e
692	7552	9	2585c966696a7a53bf49b55b863d805ae85963a0436a46e1961b9b57d3bea939
693	7561	9	cbdb043bdc979c1af089965fd674d6b6ab0894b265b94770849d83ddc9ee7e63
694	7570	10	1be05d9b6a436d2b9e5b3c31f6ce210f187bd3110df13541a8dcfaef95df2ebc
695	7580	9	3f88694f01e7265629e32ead528d972a5e95811a5c07c4b7631424a079d7ccf4
696	7589	9	57181965e3218dddf6591ded58265e34e6d46cc3ea656ef072183241898122d8
697	7598	10	91efc9c896484b232a9be6e27565df6658477d0a54a69aa70d2c2136b7a71c91
698	7608	8	2970290380591baf545f361c4fd13b869f91dd9e5ef9183db949a1490b5b5b87
699	7616	9	15f59f15d56194877a22cea7c77926cb09bf2a78bc49215ae60a374fc46be5b8
700	7625	12	6062afbdb1965bcce2ad37de4f3d8e546688792ff9bba299af8ca9fc90a7342c
701	7637	8	12d181db745eccbdf702c20856f542b2fbf33d6ce3ffa5f9a3808a7a5cea2cb8
702	7645	11	c8a76fb41b0448e4111abf855d3a1cce306ae4a576f3675cd3d7decdef44edcd
703	7656	9	a2b2e1753c04d4bdbe14d69312e45069673aa3d75ab9f0199a3e82c301395d03
704	7665	11	17489ceb82dfdc25420d8c33bb7d4c81c55987e80bacc283e8d9bd657093c63d
705	7676	7	9be955bca732b32f461e7dc104af789071bc0ad2630816cf3a8a7e8729a16f90
706	7683	7	0876ef615fcd78ab03942ba44ed1fd4dc53ae926aff96390296250d7b65850df
707	7690	11	673b8e33abd1054dae50ccac3577b94214610349955209c60b1015ecc25f1489
708	7701	13	111cf3af59695db7c0a1e65a8b471298f53ffa4450a74f8b9da84b6d151d2abe
709	7714	8	9285b2967e21f8126c5f9db7f43c0c28105583df7f8ad43a6adefa58122536b2
710	7722	7	feca5a7b9b104e447f5cad33eafd6c88868074155353e515a18d663e5cc3ecfa
711	7729	9	78a60f3a2b37ad09f62b6e2e2e1dbfe5082c0f515a6e5022a36b6f0b518582e7
712	7738	9	bed4cf544de41b024fd893afabc8ade626eadad2ac03c7fffd5ee38d66a0927d
713	7747	8	0705e5d57c9c648df552f328b1beeba405878d146d97a478438d9f590369dbaa
714	7755	7	85b10c1b6ddefba19adbeea90d28cd8c8528689e29f02ee95bb5816cf144aa6a
715	7762	7	32ffb21b44c0cd630db56ad2cebf4272f770c1d34ac23fe28a869e1e8b006496
716	7769	8	877486d48f6969107c7e14941829e7f77a69b8c8595898ad8018017db5b7b655
717	7777	8	cd74f8e2053582345853882f00fca3027c77c5e91d8b5de1d06483073bf6ce55
718	7785	8	d0a8008e8854c72adee46d9e0975d652659fdf65ae54d541bf2fbc4413392d0b
719	7793	9	e23d11b595ad1b091af2e8c3ad88ee4c09b3a4080a98bec2932193f6b30c8044
720	7802	8	db2db6dfbc223b24c6cfe17fba4cc19670bf11e7be8d64e91892908aeedcdc60
721	7810	9	1f54c222c5f02313aff59276c03ffa8d077210ebc3b7643a57407b9991876937
722	7819	9	67733d832678afe7fdce620b2960b2e6b5008f062cf6ac5f8b3155917414b4f8
723	7828	8	d38058d2719b94eb7ad7ee8429aeb6a40427070628735c2700ced4735a27ead3
724	7836	7	75d8a0d509434ab5e25cad48696ce412a7fcac80d49ef2aec3ce48b68afffff5
725	7843	6	3a0c2c7bbeceeb3aee6f50ae34443beb78b95c5f5b497b30538180489d3c4973
726	7849	10	3314c16e0eac376ffae90f3e9e82c47cb5718197c2ef44ff0882fb0515360e85
727	7859	9	5493ce500b8d7ee4487c13c2f3d6382e31f414d1031fb318d9d59f5c55faed51
728	7868	13	ecbc3d2aae52770e4f59464418089638bf3c3ae2f8a20fae039e4ba227b6df4c
729	7881	11	21ad20ab5f8a6792bd8068cee8936e686dd3d3df42a1e3fed07e9c73201b05dc
730	7892	12	9839a991aac22d7b3292ea2b1361c41b5348e96baaa47869ea9ec9143fb6ea39
731	7904	8	18533b16bda4b55ef28916ac92578ef6281fd52d82aa13422c130edb27604fb3
732	7912	7	5fb90ea20449eefb0acbace1339f502ffbaa40ca19d8a335555f2ee821484791
733	7919	7	333392d291e83d59b97f519e3781a574faa04aab476c627ec0e78977aec52924
734	7926	8	33d45b43eeab76bdd1a0191bc451a520d55068f60cf9e634c18380f83c1da0d9
735	7934	8	d8975d86f6638883398aa3ce4b627b9d1eb401e880ef0d4fd5cbc135737cc4b6
736	7942	8	4692375532d419dd758a2d0cc4e2f82be2f80f493de5dda7fa7a00be3aac4f24
737	7950	7	a58dc548b7f369cefa6f0814bef522a61dd7b480f91cf557682a4e37f37a923e
738	7957	7	d79447c1bd7e58c65cc5bef23c3fd97fc3811f9ec321171ae5062c0a2fbedda8
739	7964	12	797b260355307f0be7c6f08a37e07f2d2c282b29e2a58d06851923a4fa23a0dc
740	7976	12	dc8c523595e8dd44f3b13ae92b22fb67805481adc90ab81e0d308f65fbf76d29
741	7988	12	ba049446169622a0fb8d935f210686518598f5b3de22164a6ea07fe48191b7c6
742	8000	13	ab0c2554cc9bd881d56491ff885ef494fa29d9100494e818f6f86496b09107f9
743	8013	13	92ea806f91471088f35b67ff723529747f324a1576acd7250fd3379c7d116f2a
744	8026	13	d89cf2ef2fed7d03104af3f1add914b8f0fe6d5943512a2491c6032c2e8123cf
745	8039	12	3b14ae09d5b1e8239c34680e5727344b33e902ff3aa5b6d686ae4ac89a59c5b2
746	8051	12	12ee4c0c980033ddda7c952cc8dbff538d457f38c7c38546625021c419af9624
747	8063	12	5c3f1f4b827e12d5a9bef05d7f529077acbf96e4cc479f7c80b109ffe230cffb
748	8075	13	f10de8c6a9b47699561b8620738833f1e1db340e7e6e21395747ae8f777b339f
749	8088	13	c46f4cf6dbd6b9d9f067b6f86c912d681fcdf0ce6b0cd66de5d18558bec92b2a
750	8101	13	2ebef9a1add4f508876abd48e8272b1ade0f5be43dbbff30e5937333a7fedddd
751	8114	12	b7091000d7cbc8e468d444f3c21f1a5d08dcc09c088dd808ddb8d423fb981ef7
752	8126	11	b183df6265e3ca556463f786eb841877890cc2a5d1db8d6d5473082c1186c5fc
753	8137	12	091d17ce0c432bc6296e9dba67903a9b04b27f6aed2beea6ba183c819b8cb0b4
754	8149	11	af3abd95f5bef00b578ad53d4ed254b06c474c40787559299825712433236b2b
755	8160	12	e20462270b3abba4e3abf3e039041ee326f6f0b9e58865263a33784100e69f50
756	8172	11	f7a9bcd1da5cdf4b5170bece03744e84682fdc47ec5cb2f95b3f1c1da6b6f16a
757	8183	12	861e1fe5330145225c138db3f96a401c3349b709e0597e30bb59387f3095e08f
758	8195	11	029a20d53361524d479729fae27403c72bd8f326de865b396201595fe6d22da0
759	8206	7	8199cfb73d7803a3db6add760d1e4d416c59e37c0c330e999de2145a22568406
760	8213	9	d018e0b9bfad213c44b171bfc2f0db25fabafdbeb39631f1d6e6d6aa52802285
761	8222	9	aa8d1758fe05a69ef972eb435457a73dcabda49dce45ebe8a0acc311d88fbfa5
762	8231	8	046995ac2739c0b5e8d1a37af7d247300a47508e8acb223fd17c6ee711f67f63
763	8239	7	20540c16db54dea00a4898e5570b6dfff6f1b350f808a86ff5148d45a3646325
764	8246	6	c815190d915094dd64b700ccb582b93bd4ac0339b0e307057559936e8d83d7ad
765	8252	8	07dad95442ae3c333663d5ebdbe182b4a48e027f07fe221fd452ca7c1732ea81
766	8260	3	3d8dbb3cbf41a3410ba03a2aea1ff5a0b608c4c5318db0b9eead0be4dda32131
767	8263	11	4ec8b8da31760e1ca17cdc516ad632505b170ccd82f506d4becd671abce457e2
768	8274	11	fc64bf2c3cae41284b4d9b669814d0ab456209b50ac6f1dfafc3765b53ec612c
769	8285	12	b0905ebc9474eb6537f1d9b7cecd25cb7b6500bb8be891469fa1005f62138eaa
770	8297	12	88487ce38d92d6dd4e5afdb39499e90ecc4e43724edf7dafb670a005a76dcbb6
771	8309	12	0e73df5743d725fc4f5187809c95d8f17dad1874d0c46e2661135088864e2d71
772	8321	11	dd16055bf1178e18214de0150bf8b698822176cfd5be7480fc899f4694943b2c
773	8332	10	db13439591168bee5edced5b7fdf548d346639dacec07659c3430b23bab8d5b2
774	8342	12	3baf15b4a110f5f5ce84494c88d59ca49f8c5571bf82d5837d22f76943d426d7
775	8354	12	304ad03b771a63d8fa88218e9befa8a1052210983d9c6f215997737f374009fb
776	8366	13	8ae9b596859b7a99b18b08719e71c829d77bf9e12b3b8aafc80c7edb25e1bb73
777	8379	12	60e80269dd781de5bf10502fae886213f9db5dbb23922525c04f2f2071a3db30
778	8391	12	933ee5e800cc083c669310cff97bef370a3c3c691ce07900f44a85487ab4b925
779	8403	13	de66994cd7e2fe3b74c54ecc996f600570d76ef7777c5f64d1b22916e8652619
780	8416	15	1356ec5f70872a594eecb91c29555e0cf2dee40012d1fd74c5b73154150d97c6
781	8431	13	710b4f56d59d4052f25e01013374c377390d723a740a3ee7045435d7fcd3253d
782	8444	15	978905935d603cdbb6b84f4cdb7c8eed5289669e402b62a5a9dd949d77c0df02
783	8459	13	67341948df162d9eaa87666440a5be393e04f4b4ffffc744219c1397ddf06e8a
784	8472	11	ad9e95e9ee6865ecbc680b45db8c54e04c7036a1baee0b29b21c35f3eddf9480
785	8483	11	95ebaeb15946ed8efd29157dc4d46694532f424d99c116af72e24ac181520d44
786	8494	10	6a708cb22fa7edc32e6bdda9010c6386caf6fc95d35a77191444e1bb95e55467
787	8504	10	cfe17835d5e496ef5643af6626a39543b67d2361a93ea7882f48f215e9c8c20b
788	8514	12	9fe1a82397c2b11aa06e68f1a9f865eae31b6f63567a7756df244f3f99a75246
789	8526	12	bdbaf8f2e6aea5f36a486458c06f74213429b1b11fc16e079b0140c977c10ebf
790	8538	13	292957b3c29a8344aa6c92c8b181783a50c7c1388158df22bb8c31c3a3b15664
791	8551	13	6133a41561b94771c8619b6e9fc2b1ef7329a17a5d4698dd327c5ad34af7f666
792	8564	13	d609be721c611e547653a1b3778547b75fb0b6011530f414fef88b652d2eadf1
793	8577	13	3b2c13ffcad9ec9d0e1fb7560470dbc6ce8d322e5ca8ba0490435c96aa7545d9
794	8590	12	f627d93ae02bfd41fdd415a02edf3f980b7f1a044614bc0a128e5e6101407d2e
795	8602	12	ea45d68aa1045d155fcde8668bdc5240d1d1e6d8a9be494a98bf6ad00b4c3708
796	8614	11	33b66c7df9d8c9969807f65be5acafc7b22616500bf84d43b145a504df0a3870
797	8625	12	02d8072623222f10e20ce9569b7061a3a3aeffcad4e367eacf00c34b118c9639
798	8637	12	cfbd42401741d9a432ccba312472997c4f9415a6582e0f1113ea166b89cb155b
799	8649	12	30a1664517e8baa2af7d1330efcdeea8a66604ea0f25df39b73b8c37e041b3dc
800	8661	12	f66335d6cd0cfec3e8aa93f4695cf2435525c34b2833f19878b8825bf679edb5
801	8673	12	167505cbf04cebf6560cd9e6c85252db3f74deba5be054e575548d86585ac8d7
802	8685	13	f7c126d84a4273e87ceaf9238a3dd71c4616994fdb81f79aa38653a593632543
803	8698	13	35fa589f5383038d272518bc4b95db87362ecb5fbed503a4362d2afc911a3fd1
804	8711	11	f7fdaec633089f0e6fa6c029bfdaed21e834a4d56a268cd8c0350ffb4bd4a061
805	8722	10	4dc58b512f5c3edd65becb7382ad236e47b3bd43664c604fd54bf1a3865c9b12
806	8732	9	b446db9cbba0321a896f5c3b103505f5fb51637b5bc174b095df20daba4b9863
807	8741	11	8635f276f17de3cea86f542fc22036f8ef1c80d4cc81ca8dd77416acfecd5409
808	8752	12	988e6a68b715cb2c0ef9e84e9ac841f32c2140ea5e7fd89e93157537a07dc32f
809	8764	12	7a9b97d1b856be646fd519cdf9c1a213732f158a533b90430ff99a166f84f43a
810	8776	12	8a9ceb620abda1d743ab9bc0f7bc91d1eba935fc0781d6390f406c5cf2be808a
811	8788	13	547a69317af6431602eb401f882ebad0f554993e8a509bc2d4d0b108483ba595
812	8801	12	ba4c1f04be8f6e1e313f0908c8554ff700c3491c6bca4d0c6191ac783d8c4878
813	8813	13	862f95508a7293cd2a46953693e018ccfeb7488b23e69e2b0e302f4e5aa97553
814	8826	12	b4f707ed89f67b729f051f93506d4dd8f644da1a900ebf0041b53e19017cc5d2
815	8838	9	38e99a16317612437abccfbd26fbe5a9e1ed75bf19ab662dcee8dfe51686d5f8
816	8847	9	a2ebd5f3de21f0bd043fb9d2fb7181d42f0a041fddf8debb0fc08f2c5e9ce11a
817	8856	10	fbd8186550d90a7cd58d349a2c9edb5c62804a377ba035316ef7415bdbcaedac
818	8866	9	ab633648d1e7c71e93f860fd3885857f04d0abde2d9651e990f1cf33770c214e
819	8875	8	228c7862c8e1c510ae75e6edb1f7f00ba671ac6583eb89b67c7203bf12ca683b
820	8883	8	b97f62224cfc8d8623e794d9382160f725b1ee10ca4c3a5bf1cd717c90bb3eb3
821	8891	9	bcf253ae2a5e6e90ecf0a46e0ba3443d0fa7dbeeae78812042d276bcf6d1f609
822	8900	8	d742b415c52dea122859295145c6256a4c4dc29c81ed664cd8c6c1572ab451ee
823	8908	10	a9f7701bf63f056b28d7141605117afeac390a3bf04d2b9ad7f76675fd8582df
824	8918	11	885308bf7cc601fb85e691b86da0bd9c048cfbbe5a9ab1bd675328a960ee5ae7
825	8929	11	4edd66ec51d4108c439a88a8584c0b718acdd7b5179c32c0b5ea1e9838d88a6c
826	8940	10	6eb74cc0176f66214746c0cf4f12e1d3756bd740f31251f505e4b97e56a85269
827	8950	10	93c702fbf386cdc97f20d81c07da70f9af0448fc06ecedc7ed4171020401f729
828	8960	11	3504f4fdbf2a53b7f5d4750b337b6106e136c3b872c595ffedde05dde22be9a9
829	8971	11	c231a3170589481a9035fceb96002c6b5648950c0e9bc1aa46ff4a9125fe1651
830	8982	10	3ab9a696c49deb30e3c3065fa977f1abfcb6ef4adfbca53ad93a63794a4b5179
831	8992	10	0156e5d3318a5fdecfcccfb6da43c320464423292ead1fef3d0a77744d94298a
832	9002	10	2ae50907f79c62abf80dc2fcb2f0653aa03b7e164658e3411e7d04376fc833fc
833	9012	11	1ee75f0417e21a24f807f23444ab34445da94072d74663950398fa437c0de204
834	9023	11	a29a7bda843c301ab28f3326310cc224193fd3bed3ae21051aaf6de199cba6bd
835	9034	12	9a94b0703d786048447ca76ddea451894c5217e4d3200f019799f8997a8a2ae1
836	9046	11	d3c385a01e4f988dd99598afd88774ba82d3b777c400d3fa0b6b80fb8c7fd84c
837	9057	11	da0085ffb3e091f2a7acfd7ecfd589edce2a0ddbb704910ffb9f6425110f4f8d
838	9068	11	183804115a83edefd5308fbf87ba4be7c837e64084e96aeaf83ee5c5f1946e9f
839	9079	12	18c8581670c64233711d8dd4a3277230ce18ae8407afb31c0ee3d2864f9dd951
840	9091	11	93783b8b29ac7e46979aaa8b755950daafba1228187dd6c62bd4709c3087b39a
