iform_id	iform	iclass	iclass_id
7341	VPMOVQB_MEMu8_MASKmskw_ZMMu64_AVX512	VPMOVQB	1875
7342	VPMOVQB_XMMu8_MASKmskw_XMMu64_AVX512	VPMOVQB	1875
7343	VPMOVQB_XMMu8_MASKmskw_YMMu64_AVX512	VPMOVQB	1875
7344	VPMOVQB_XMMu8_MASKmskw_ZMMu64_AVX512	VPMOVQB	1875
7345	VPMOVQD_MEMu32_MASKmskw_XMMu64_AVX512	VPMOVQD	1876
7346	VPMOVQD_MEMu32_MASKmskw_YMMu64_AVX512	VPMOVQD	1876
7347	VPMOVQD_MEMu32_MASKmskw_ZMMu64_AVX512	VPMOVQD	1876
7348	VPMOVQD_XMMu32_MASKmskw_XMMu64_AVX512	VPMOVQD	1876
7349	VPMOVQD_XMMu32_MASKmskw_YMMu64_AVX512	VPMOVQD	1876
7350	VPMOVQD_YMMu32_MASKmskw_ZMMu64_AVX512	VPMOVQD	1876
7351	VPMOVQW_MEMu16_MASKmskw_XMMu64_AVX512	VPMOVQW	1877
7352	VPMOVQW_MEMu16_MASKmskw_YMMu64_AVX512	VPMOVQW	1877
7353	VPMOVQW_MEMu16_MASKmskw_ZMMu64_AVX512	VPMOVQW	1877
7354	VPMOVQW_XMMu16_MASKmskw_XMMu64_AVX512	VPMOVQW	1877
7355	VPMOVQW_XMMu16_MASKmskw_YMMu64_AVX512	VPMOVQW	1877
7356	VPMOVQW_XMMu16_MASKmskw_ZMMu64_AVX512	VPMOVQW	1877
7357	VPMOVSDB_MEMi8_MASKmskw_XMMi32_AVX512	VPMOVSDB	1878
7358	VPMOVSDB_MEMi8_MASKmskw_YMMi32_AVX512	VPMOVSDB	1878
7359	VPMOVSDB_MEMi8_MASKmskw_ZMMi32_AVX512	VPMOVSDB	1878
7360	VPMOVSDB_XMMi8_MASKmskw_XMMi32_AVX512	VPMOVSDB	1878
7361	VPMOVSDB_XMMi8_MASKmskw_YMMi32_AVX512	VPMOVSDB	1878
7362	VPMOVSDB_XMMi8_MASKmskw_ZMMi32_AVX512	VPMOVSDB	1878
7363	VPMOVSDW_MEMi16_MASKmskw_XMMi32_AVX512	VPMOVSDW	1879
7364	VPMOVSDW_MEMi16_MASKmskw_YMMi32_AVX512	VPMOVSDW	1879
7365	VPMOVSDW_MEMi16_MASKmskw_ZMMi32_AVX512	VPMOVSDW	1879
7366	VPMOVSDW_XMMi16_MASKmskw_XMMi32_AVX512	VPMOVSDW	1879
7367	VPMOVSDW_XMMi16_MASKmskw_YMMi32_AVX512	VPMOVSDW	1879
7368	VPMOVSDW_YMMi16_MASKmskw_ZMMi32_AVX512	VPMOVSDW	1879
7369	VPMOVSQB_MEMi8_MASKmskw_XMMi64_AVX512	VPMOVSQB	1880
7370	VPMOVSQB_MEMi8_MASKmskw_YMMi64_AVX512	VPMOVSQB	1880
7371	VPMOVSQB_MEMi8_MASKmskw_ZMMi64_AVX512	VPMOVSQB	1880
7372	VPMOVSQB_XMMi8_MASKmskw_XMMi64_AVX512	VPMOVSQB	1880
7373	VPMOVSQB_XMMi8_MASKmskw_YMMi64_AVX512	VPMOVSQB	1880
7374	VPMOVSQB_XMMi8_MASKmskw_ZMMi64_AVX512	VPMOVSQB	1880
7375	VPMOVSQD_MEMi32_MASKmskw_XMMi64_AVX512	VPMOVSQD	1881
7376	VPMOVSQD_MEMi32_MASKmskw_YMMi64_AVX512	VPMOVSQD	1881
7377	VPMOVSQD_MEMi32_MASKmskw_ZMMi64_AVX512	VPMOVSQD	1881
7378	VPMOVSQD_XMMi32_MASKmskw_XMMi64_AVX512	VPMOVSQD	1881
7379	VPMOVSQD_XMMi32_MASKmskw_YMMi64_AVX512	VPMOVSQD	1881
7380	VPMOVSQD_YMMi32_MASKmskw_ZMMi64_AVX512	VPMOVSQD	1881
7381	VPMOVSQW_MEMi16_MASKmskw_XMMi64_AVX512	VPMOVSQW	1882
7382	VPMOVSQW_MEMi16_MASKmskw_YMMi64_AVX512	VPMOVSQW	1882
7383	VPMOVSQW_MEMi16_MASKmskw_ZMMi64_AVX512	VPMOVSQW	1882
7384	VPMOVSQW_XMMi16_MASKmskw_XMMi64_AVX512	VPMOVSQW	1882
7385	VPMOVSQW_XMMi16_MASKmskw_YMMi64_AVX512	VPMOVSQW	1882
7386	VPMOVSQW_XMMi16_MASKmskw_ZMMi64_AVX512	VPMOVSQW	1882
7387	VPMOVSSDB_MEMu8_MASKmskw_XMMu32_AVX512	VPMOVSSDB	1883
7388	VPMOVSSDB_MEMu8_MASKmskw_YMMu32_AVX512	VPMOVSSDB	1883
7389	VPMOVSSDB_MEMu8_MASKmskw_ZMMu32_AVX512	VPMOVSSDB	1883
7390	VPMOVSSDB_XMMu8_MASKmskw_XMMu32_AVX512	VPMOVSSDB	1883
7391	VPMOVSSDB_XMMu8_MASKmskw_YMMu32_AVX512	VPMOVSSDB	1883
7392	VPMOVSSDB_XMMu8_MASKmskw_ZMMu32_AVX512	VPMOVSSDB	1883
7393	VPMOVSWB_MEMi8_MASKmskw_XMMi16_AVX512	VPMOVSWB	1884
7394	VPMOVSWB_MEMi8_MASKmskw_YMMi16_AVX512	VPMOVSWB	1884
7395	VPMOVSWB_MEMi8_MASKmskw_ZMMi16_AVX512	VPMOVSWB	1884
7396	VPMOVSWB_XMMi8_MASKmskw_XMMi16_AVX512	VPMOVSWB	1884
7397	VPMOVSWB_XMMi8_MASKmskw_YMMi16_AVX512	VPMOVSWB	1884
7398	VPMOVSWB_YMMi8_MASKmskw_ZMMi16_AVX512	VPMOVSWB	1884
7399	VPMOVSXBD_XMMdq_MEMd	VPMOVSXBD	1885
7400	VPMOVSXBD_XMMdq_XMMd	VPMOVSXBD	1885
7401	VPMOVSXBD_XMMi32_MASKmskw_MEMi8_AVX512	VPMOVSXBD	1885
7402	VPMOVSXBD_XMMi32_MASKmskw_XMMi8_AVX512	VPMOVSXBD	1885
7403	VPMOVSXBD_YMMi32_MASKmskw_MEMi8_AVX512	VPMOVSXBD	1885
7404	VPMOVSXBD_YMMi32_MASKmskw_XMMi8_AVX512	VPMOVSXBD	1885
7405	VPMOVSXBD_YMMqq_MEMq	VPMOVSXBD	1885
7406	VPMOVSXBD_YMMqq_XMMq	VPMOVSXBD	1885
7407	VPMOVSXBD_ZMMi32_MASKmskw_MEMi8_AVX512	VPMOVSXBD	1885
7408	VPMOVSXBD_ZMMi32_MASKmskw_XMMi8_AVX512	VPMOVSXBD	1885
7409	VPMOVSXBQ_XMMdq_MEMw	VPMOVSXBQ	1886
7410	VPMOVSXBQ_XMMdq_XMMw	VPMOVSXBQ	1886
7411	VPMOVSXBQ_XMMi64_MASKmskw_MEMi8_AVX512	VPMOVSXBQ	1886
7412	VPMOVSXBQ_XMMi64_MASKmskw_XMMi8_AVX512	VPMOVSXBQ	1886
7413	VPMOVSXBQ_YMMi64_MASKmskw_MEMi8_AVX512	VPMOVSXBQ	1886
7414	VPMOVSXBQ_YMMi64_MASKmskw_XMMi8_AVX512	VPMOVSXBQ	1886
7415	VPMOVSXBQ_YMMqq_MEMd	VPMOVSXBQ	1886
7416	VPMOVSXBQ_YMMqq_XMMd	VPMOVSXBQ	1886
7417	VPMOVSXBQ_ZMMi64_MASKmskw_MEMi8_AVX512	VPMOVSXBQ	1886
7418	VPMOVSXBQ_ZMMi64_MASKmskw_XMMi8_AVX512	VPMOVSXBQ	1886
7419	VPMOVSXBW_XMMdq_MEMq	VPMOVSXBW	1887
7420	VPMOVSXBW_XMMdq_XMMq	VPMOVSXBW	1887
7421	VPMOVSXBW_XMMi16_MASKmskw_MEMi8_AVX512	VPMOVSXBW	1887
7422	VPMOVSXBW_XMMi16_MASKmskw_XMMi8_AVX512	VPMOVSXBW	1887
7423	VPMOVSXBW_YMMi16_MASKmskw_MEMi8_AVX512	VPMOVSXBW	1887
7424	VPMOVSXBW_YMMi16_MASKmskw_XMMi8_AVX512	VPMOVSXBW	1887
7425	VPMOVSXBW_YMMqq_MEMdq	VPMOVSXBW	1887
7426	VPMOVSXBW_YMMqq_XMMdq	VPMOVSXBW	1887
7427	VPMOVSXBW_ZMMi16_MASKmskw_MEMi8_AVX512	VPMOVSXBW	1887
7428	VPMOVSXBW_ZMMi16_MASKmskw_YMMi8_AVX512	VPMOVSXBW	1887
7429	VPMOVSXDQ_XMMdq_MEMq	VPMOVSXDQ	1888
7430	VPMOVSXDQ_XMMdq_XMMq	VPMOVSXDQ	1888
7431	VPMOVSXDQ_XMMi64_MASKmskw_MEMi32_AVX512	VPMOVSXDQ	1888
7432	VPMOVSXDQ_XMMi64_MASKmskw_XMMi32_AVX512	VPMOVSXDQ	1888
7433	VPMOVSXDQ_YMMi64_MASKmskw_MEMi32_AVX512	VPMOVSXDQ	1888
7434	VPMOVSXDQ_YMMi64_MASKmskw_XMMi32_AVX512	VPMOVSXDQ	1888
7435	VPMOVSXDQ_YMMqq_MEMdq	VPMOVSXDQ	1888
7436	VPMOVSXDQ_YMMqq_XMMdq	VPMOVSXDQ	1888
7437	VPMOVSXDQ_ZMMi64_MASKmskw_MEMi32_AVX512	VPMOVSXDQ	1888
7438	VPMOVSXDQ_ZMMi64_MASKmskw_YMMi32_AVX512	VPMOVSXDQ	1888
7439	VPMOVSXWD_XMMdq_MEMq	VPMOVSXWD	1889
7440	VPMOVSXWD_XMMdq_XMMq	VPMOVSXWD	1889
7441	VPMOVSXWD_XMMi32_MASKmskw_MEMi16_AVX512	VPMOVSXWD	1889
7442	VPMOVSXWD_XMMi32_MASKmskw_XMMi16_AVX512	VPMOVSXWD	1889
7443	VPMOVSXWD_YMMi32_MASKmskw_MEMi16_AVX512	VPMOVSXWD	1889
7444	VPMOVSXWD_YMMi32_MASKmskw_XMMi16_AVX512	VPMOVSXWD	1889
7445	VPMOVSXWD_YMMqq_MEMdq	VPMOVSXWD	1889
7446	VPMOVSXWD_YMMqq_XMMdq	VPMOVSXWD	1889
7447	VPMOVSXWD_ZMMi32_MASKmskw_MEMi16_AVX512	VPMOVSXWD	1889
7448	VPMOVSXWD_ZMMi32_MASKmskw_YMMi16_AVX512	VPMOVSXWD	1889
7449	VPMOVSXWQ_XMMdq_MEMd	VPMOVSXWQ	1890
7450	VPMOVSXWQ_XMMdq_XMMd	VPMOVSXWQ	1890
7451	VPMOVSXWQ_XMMi64_MASKmskw_MEMi16_AVX512	VPMOVSXWQ	1890
7452	VPMOVSXWQ_XMMi64_MASKmskw_XMMi16_AVX512	VPMOVSXWQ	1890
7453	VPMOVSXWQ_YMMi64_MASKmskw_MEMi16_AVX512	VPMOVSXWQ	1890
7454	VPMOVSXWQ_YMMi64_MASKmskw_XMMi16_AVX512	VPMOVSXWQ	1890
7455	VPMOVSXWQ_YMMqq_MEMq	VPMOVSXWQ	1890
7456	VPMOVSXWQ_YMMqq_XMMq	VPMOVSXWQ	1890
7457	VPMOVSXWQ_ZMMi64_MASKmskw_MEMi16_AVX512	VPMOVSXWQ	1890
7458	VPMOVSXWQ_ZMMi64_MASKmskw_XMMi16_AVX512	VPMOVSXWQ	1890
7459	VPMOVUSDB_MEMu8_MASKmskw_XMMu32_AVX512	VPMOVUSDB	1891
7460	VPMOVUSDB_MEMu8_MASKmskw_YMMu32_AVX512	VPMOVUSDB	1891
7461	VPMOVUSDB_MEMu8_MASKmskw_ZMMu32_AVX512	VPMOVUSDB	1891
7462	VPMOVUSDB_XMMu8_MASKmskw_XMMu32_AVX512	VPMOVUSDB	1891
7463	VPMOVUSDB_XMMu8_MASKmskw_YMMu32_AVX512	VPMOVUSDB	1891
7464	VPMOVUSDB_XMMu8_MASKmskw_ZMMu32_AVX512	VPMOVUSDB	1891
7465	VPMOVUSDW_MEMu16_MASKmskw_XMMu32_AVX512	VPMOVUSDW	1892
7466	VPMOVUSDW_MEMu16_MASKmskw_YMMu32_AVX512	VPMOVUSDW	1892
7467	VPMOVUSDW_MEMu16_MASKmskw_ZMMu32_AVX512	VPMOVUSDW	1892
7468	VPMOVUSDW_XMMu16_MASKmskw_XMMu32_AVX512	VPMOVUSDW	1892
7469	VPMOVUSDW_XMMu16_MASKmskw_YMMu32_AVX512	VPMOVUSDW	1892
7470	VPMOVUSDW_YMMu16_MASKmskw_ZMMu32_AVX512	VPMOVUSDW	1892
7471	VPMOVUSQB_MEMu8_MASKmskw_XMMu64_AVX512	VPMOVUSQB	1893
7472	VPMOVUSQB_MEMu8_MASKmskw_YMMu64_AVX512	VPMOVUSQB	1893
7473	VPMOVUSQB_MEMu8_MASKmskw_ZMMu64_AVX512	VPMOVUSQB	1893
7474	VPMOVUSQB_XMMu8_MASKmskw_XMMu64_AVX512	VPMOVUSQB	1893
7475	VPMOVUSQB_XMMu8_MASKmskw_YMMu64_AVX512	VPMOVUSQB	1893
7476	VPMOVUSQB_XMMu8_MASKmskw_ZMMu64_AVX512	VPMOVUSQB	1893
7477	VPMOVUSQD_MEMu32_MASKmskw_XMMu64_AVX512	VPMOVUSQD	1894
7478	VPMOVUSQD_MEMu32_MASKmskw_YMMu64_AVX512	VPMOVUSQD	1894
7479	VPMOVUSQD_MEMu32_MASKmskw_ZMMu64_AVX512	VPMOVUSQD	1894
7480	VPMOVUSQD_XMMu32_MASKmskw_XMMu64_AVX512	VPMOVUSQD	1894
7481	VPMOVUSQD_XMMu32_MASKmskw_YMMu64_AVX512	VPMOVUSQD	1894
7482	VPMOVUSQD_YMMu32_MASKmskw_ZMMu64_AVX512	VPMOVUSQD	1894
7483	VPMOVUSQW_MEMu16_MASKmskw_XMMu64_AVX512	VPMOVUSQW	1895
7484	VPMOVUSQW_MEMu16_MASKmskw_YMMu64_AVX512	VPMOVUSQW	1895
7485	VPMOVUSQW_MEMu16_MASKmskw_ZMMu64_AVX512	VPMOVUSQW	1895
7486	VPMOVUSQW_XMMu16_MASKmskw_XMMu64_AVX512	VPMOVUSQW	1895
7487	VPMOVUSQW_XMMu16_MASKmskw_YMMu64_AVX512	VPMOVUSQW	1895
7488	VPMOVUSQW_XMMu16_MASKmskw_ZMMu64_AVX512	VPMOVUSQW	1895
7489	VPMOVUSWB_MEMu8_MASKmskw_XMMu16_AVX512	VPMOVUSWB	1896
7490	VPMOVUSWB_MEMu8_MASKmskw_YMMu16_AVX512	VPMOVUSWB	1896
7491	VPMOVUSWB_MEMu8_MASKmskw_ZMMu16_AVX512	VPMOVUSWB	1896
7492	VPMOVUSWB_XMMu8_MASKmskw_XMMu16_AVX512	VPMOVUSWB	1896
7493	VPMOVUSWB_XMMu8_MASKmskw_YMMu16_AVX512	VPMOVUSWB	1896
7494	VPMOVUSWB_YMMu8_MASKmskw_ZMMu16_AVX512	VPMOVUSWB	1896
7495	VPMOVW2M_MASKmskw_XMMu16_AVX512	VPMOVW2M	1897
7496	VPMOVW2M_MASKmskw_YMMu16_AVX512	VPMOVW2M	1897
7497	VPMOVW2M_MASKmskw_ZMMu16_AVX512	VPMOVW2M	1897
7498	VPMOVWB_MEMu8_MASKmskw_XMMu16_AVX512	VPMOVWB	1898
7499	VPMOVWB_MEMu8_MASKmskw_YMMu16_AVX512	VPMOVWB	1898
7500	VPMOVWB_MEMu8_MASKmskw_ZMMu16_AVX512	VPMOVWB	1898
7501	VPMOVWB_XMMu8_MASKmskw_XMMu16_AVX512	VPMOVWB	1898
7502	VPMOVWB_XMMu8_MASKmskw_YMMu16_AVX512	VPMOVWB	1898
7503	VPMOVWB_YMMu8_MASKmskw_ZMMu16_AVX512	VPMOVWB	1898
7504	VPMOVZXBD_XMMdq_MEMd	VPMOVZXBD	1899
7505	VPMOVZXBD_XMMdq_XMMd	VPMOVZXBD	1899
7506	VPMOVZXBD_XMMi32_MASKmskw_MEMi8_AVX512	VPMOVZXBD	1899
7507	VPMOVZXBD_XMMi32_MASKmskw_XMMi8_AVX512	VPMOVZXBD	1899
7508	VPMOVZXBD_YMMi32_MASKmskw_MEMi8_AVX512	VPMOVZXBD	1899
7509	VPMOVZXBD_YMMi32_MASKmskw_XMMi8_AVX512	VPMOVZXBD	1899
7510	VPMOVZXBD_YMMqq_MEMq	VPMOVZXBD	1899
7511	VPMOVZXBD_YMMqq_XMMq	VPMOVZXBD	1899
7512	VPMOVZXBD_ZMMi32_MASKmskw_MEMi8_AVX512	VPMOVZXBD	1899
7513	VPMOVZXBD_ZMMi32_MASKmskw_XMMi8_AVX512	VPMOVZXBD	1899
7514	VPMOVZXBQ_XMMdq_MEMw	VPMOVZXBQ	1900
7515	VPMOVZXBQ_XMMdq_XMMw	VPMOVZXBQ	1900
7516	VPMOVZXBQ_XMMi64_MASKmskw_MEMi8_AVX512	VPMOVZXBQ	1900
7517	VPMOVZXBQ_XMMi64_MASKmskw_XMMi8_AVX512	VPMOVZXBQ	1900
7518	VPMOVZXBQ_YMMi64_MASKmskw_MEMi8_AVX512	VPMOVZXBQ	1900
7519	VPMOVZXBQ_YMMi64_MASKmskw_XMMi8_AVX512	VPMOVZXBQ	1900
7520	VPMOVZXBQ_YMMqq_MEMd	VPMOVZXBQ	1900
7521	VPMOVZXBQ_YMMqq_XMMd	VPMOVZXBQ	1900
7522	VPMOVZXBQ_ZMMi64_MASKmskw_MEMi8_AVX512	VPMOVZXBQ	1900
7523	VPMOVZXBQ_ZMMi64_MASKmskw_XMMi8_AVX512	VPMOVZXBQ	1900
7524	VPMOVZXBW_XMMdq_MEMq	VPMOVZXBW	1901
7525	VPMOVZXBW_XMMdq_XMMq	VPMOVZXBW	1901
7526	VPMOVZXBW_XMMi16_MASKmskw_MEMi8_AVX512	VPMOVZXBW	1901
7527	VPMOVZXBW_XMMi16_MASKmskw_XMMi8_AVX512	VPMOVZXBW	1901
7528	VPMOVZXBW_YMMi16_MASKmskw_MEMi8_AVX512	VPMOVZXBW	1901
7529	VPMOVZXBW_YMMi16_MASKmskw_XMMi8_AVX512	VPMOVZXBW	1901
7530	VPMOVZXBW_YMMqq_MEMdq	VPMOVZXBW	1901
7531	VPMOVZXBW_YMMqq_XMMdq	VPMOVZXBW	1901
7532	VPMOVZXBW_ZMMi16_MASKmskw_MEMi8_AVX512	VPMOVZXBW	1901
7533	VPMOVZXBW_ZMMi16_MASKmskw_YMMi8_AVX512	VPMOVZXBW	1901
7534	VPMOVZXDQ_XMMdq_MEMq	VPMOVZXDQ	1902
7535	VPMOVZXDQ_XMMdq_XMMq	VPMOVZXDQ	1902
7536	VPMOVZXDQ_XMMi64_MASKmskw_MEMi32_AVX512	VPMOVZXDQ	1902
7537	VPMOVZXDQ_XMMi64_MASKmskw_XMMi32_AVX512	VPMOVZXDQ	1902
7538	VPMOVZXDQ_YMMi64_MASKmskw_MEMi32_AVX512	VPMOVZXDQ	1902
7539	VPMOVZXDQ_YMMi64_MASKmskw_XMMi32_AVX512	VPMOVZXDQ	1902
7540	VPMOVZXDQ_YMMqq_MEMdq	VPMOVZXDQ	1902
7541	VPMOVZXDQ_YMMqq_XMMdq	VPMOVZXDQ	1902
7542	VPMOVZXDQ_ZMMi64_MASKmskw_MEMi32_AVX512	VPMOVZXDQ	1902
7543	VPMOVZXDQ_ZMMi64_MASKmskw_YMMi32_AVX512	VPMOVZXDQ	1902
7544	VPMOVZXWD_XMMdq_MEMq	VPMOVZXWD	1903
7545	VPMOVZXWD_XMMdq_XMMq	VPMOVZXWD	1903
7546	VPMOVZXWD_XMMi32_MASKmskw_MEMi16_AVX512	VPMOVZXWD	1903
7547	VPMOVZXWD_XMMi32_MASKmskw_XMMi16_AVX512	VPMOVZXWD	1903
7548	VPMOVZXWD_YMMi32_MASKmskw_MEMi16_AVX512	VPMOVZXWD	1903
7549	VPMOVZXWD_YMMi32_MASKmskw_XMMi16_AVX512	VPMOVZXWD	1903
7550	VPMOVZXWD_YMMqq_MEMdq	VPMOVZXWD	1903
7551	VPMOVZXWD_YMMqq_XMMdq	VPMOVZXWD	1903
7552	VPMOVZXWD_ZMMi32_MASKmskw_MEMi16_AVX512	VPMOVZXWD	1903
7553	VPMOVZXWD_ZMMi32_MASKmskw_YMMi16_AVX512	VPMOVZXWD	1903
7554	VPMOVZXWQ_XMMdq_MEMd	VPMOVZXWQ	1904
7555	VPMOVZXWQ_XMMdq_XMMd	VPMOVZXWQ	1904
7556	VPMOVZXWQ_XMMi64_MASKmskw_MEMi16_AVX512	VPMOVZXWQ	1904
7557	VPMOVZXWQ_XMMi64_MASKmskw_XMMi16_AVX512	VPMOVZXWQ	1904
7558	VPMOVZXWQ_YMMi64_MASKmskw_MEMi16_AVX512	VPMOVZXWQ	1904
7559	VPMOVZXWQ_YMMi64_MASKmskw_XMMi16_AVX512	VPMOVZXWQ	1904
7560	VPMOVZXWQ_YMMqq_MEMq	VPMOVZXWQ	1904
7561	VPMOVZXWQ_YMMqq_XMMq	VPMOVZXWQ	1904
7562	VPMOVZXWQ_ZMMi64_MASKmskw_MEMi16_AVX512	VPMOVZXWQ	1904
7563	VPMOVZXWQ_ZMMi64_MASKmskw_XMMi16_AVX512	VPMOVZXWQ	1904
7564	VPMULDQ_XMMdq_XMMdq_MEMdq	VPMULDQ	1019
7565	VPMULDQ_XMMdq_XMMdq_XMMdq	VPMULDQ	1019
7566	VPMULDQ_XMMi64_MASKmskw_XMMi64_MEMi64_AVX512	VPMULDQ	1019
7567	VPMULDQ_XMMi64_MASKmskw_XMMi64_XMMi64_AVX512	VPMULDQ	1019
7568	VPMULDQ_YMMi64_MASKmskw_YMMi64_MEMi64_AVX512	VPMULDQ	1019
7569	VPMULDQ_YMMi64_MASKmskw_YMMi64_YMMi64_AVX512	VPMULDQ	1019
7570	VPMULDQ_YMMqq_YMMqq_MEMqq	VPMULDQ	1019
7571	VPMULDQ_YMMqq_YMMqq_YMMqq	VPMULDQ	1019
7572	VPMULDQ_ZMMi64_MASKmskw_ZMMi64_MEMi64_AVX512	VPMULDQ	1019
7573	VPMULDQ_ZMMi64_MASKmskw_ZMMi64_ZMMi64_AVX512	VPMULDQ	1019
7574	VPMULHRSW_XMMdq_XMMdq_MEMdq	VPMULHRSW	1018
7575	VPMULHRSW_XMMdq_XMMdq_XMMdq	VPMULHRSW	1018
7576	VPMULHRSW_XMMi16_MASKmskw_XMMi16_MEMi16_AVX512	VPMULHRSW	1018
7577	VPMULHRSW_XMMi16_MASKmskw_XMMi16_XMMi16_AVX512	VPMULHRSW	1018
7578	VPMULHRSW_YMMi16_MASKmskw_YMMi16_MEMi16_AVX512	VPMULHRSW	1018
7579	VPMULHRSW_YMMi16_MASKmskw_YMMi16_YMMi16_AVX512	VPMULHRSW	1018
7580	VPMULHRSW_YMMqq_YMMqq_MEMqq	VPMULHRSW	1018
7581	VPMULHRSW_YMMqq_YMMqq_YMMqq	VPMULHRSW	1018
7582	VPMULHRSW_ZMMi16_MASKmskw_ZMMi16_MEMi16_AVX512	VPMULHRSW	1018
7583	VPMULHRSW_ZMMi16_MASKmskw_ZMMi16_ZMMi16_AVX512	VPMULHRSW	1018
7584	VPMULHUW_XMMdq_XMMdq_MEMdq	VPMULHUW	1017
7585	VPMULHUW_XMMdq_XMMdq_XMMdq	VPMULHUW	1017
7586	VPMULHUW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPMULHUW	1017
7587	VPMULHUW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPMULHUW	1017
7588	VPMULHUW_YMMqq_YMMqq_MEMqq	VPMULHUW	1017
7589	VPMULHUW_YMMqq_YMMqq_YMMqq	VPMULHUW	1017
7590	VPMULHUW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPMULHUW	1017
7591	VPMULHUW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPMULHUW	1017
7592	VPMULHUW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPMULHUW	1017
7593	VPMULHUW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPMULHUW	1017
7594	VPMULHW_XMMdq_XMMdq_MEMdq	VPMULHW	1016
7595	VPMULHW_XMMdq_XMMdq_XMMdq	VPMULHW	1016
7596	VPMULHW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPMULHW	1016
7597	VPMULHW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPMULHW	1016
7598	VPMULHW_YMMqq_YMMqq_MEMqq	VPMULHW	1016
7599	VPMULHW_YMMqq_YMMqq_YMMqq	VPMULHW	1016
7600	VPMULHW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPMULHW	1016
7601	VPMULHW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPMULHW	1016
7602	VPMULHW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPMULHW	1016
7603	VPMULHW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPMULHW	1016
7604	VPMULLD_XMMdq_XMMdq_MEMdq	VPMULLD	1014
7605	VPMULLD_XMMdq_XMMdq_XMMdq	VPMULLD	1014
7606	VPMULLD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	VPMULLD	1014
7607	VPMULLD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	VPMULLD	1014
7608	VPMULLD_YMMqq_YMMqq_MEMqq	VPMULLD	1014
7609	VPMULLD_YMMqq_YMMqq_YMMqq	VPMULLD	1014
7610	VPMULLD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	VPMULLD	1014
7611	VPMULLD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	VPMULLD	1014
7612	VPMULLD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	VPMULLD	1014
7613	VPMULLD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	VPMULLD	1014
7614	VPMULLQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	VPMULLQ	1015
7615	VPMULLQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	VPMULLQ	1015
7616	VPMULLQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	VPMULLQ	1015
7617	VPMULLQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	VPMULLQ	1015
7618	VPMULLQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	VPMULLQ	1015
7619	VPMULLQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	VPMULLQ	1015
7620	VPMULLW_XMMdq_XMMdq_MEMdq	VPMULLW	660
7621	VPMULLW_XMMdq_XMMdq_XMMdq	VPMULLW	660
7622	VPMULLW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	VPMULLW	660
7623	VPMULLW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	VPMULLW	660
7624	VPMULLW_YMMqq_YMMqq_MEMqq	VPMULLW	660
7625	VPMULLW_YMMqq_YMMqq_YMMqq	VPMULLW	660
7626	VPMULLW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	VPMULLW	660
7627	VPMULLW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	VPMULLW	660
7628	VPMULLW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	VPMULLW	660
7629	VPMULLW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	VPMULLW	660
7630	VPMULTISHIFTQB_XMMu8_MASKmskw_XMMu8_MEMu64_AVX512	VPMULTISHIFTQB	1100
7631	VPMULTISHIFTQB_XMMu8_MASKmskw_XMMu8_XMMu64_AVX512	VPMULTISHIFTQB	1100
7632	VPMULTISHIFTQB_YMMu8_MASKmskw_YMMu8_MEMu64_AVX512	VPMULTISHIFTQB	1100
7633	VPMULTISHIFTQB_YMMu8_MASKmskw_YMMu8_YMMu64_AVX512	VPMULTISHIFTQB	1100
7634	VPMULTISHIFTQB_ZMMu8_MASKmskw_ZMMu8_MEMu64_AVX512	VPMULTISHIFTQB	1100
