descriptor_index	iform_id	name_id	group_id	decode_bit_id	decode_bitmap_index	decode_bitmap_mask	iclass	isa_set
9813	4366	1618	204	152	2	0x0000000001000000	VCVTTSH2SI	AVX512_FP16_SCALAR
9814	4366	1618	204	152	2	0x0000000001000000	VCVTTSH2SI	AVX512_FP16_SCALAR
9815	4367	1618	204	152	2	0x0000000001000000	VCVTTSH2SI	AVX512_FP16_SCALAR
9816	4368	1618	204	152	2	0x0000000001000000	VCVTTSH2SI	AVX512_FP16_SCALAR
9817	4368	1618	204	152	2	0x0000000001000000	VCVTTSH2SI	AVX512_FP16_SCALAR
9818	4121	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9819	4121	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9820	4122	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9821	4122	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9822	4122	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9823	4122	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9824	4123	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9825	4124	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9826	4124	1579	204	152	2	0x0000000001000000	VCVTSH2SI	AVX512_FP16_SCALAR
9827	8807	2012	204	152	2	0x0000000001000000	VUCOMISH	AVX512_FP16_SCALAR
9828	8808	2012	204	152	2	0x0000000001000000	VUCOMISH	AVX512_FP16_SCALAR
9829	8808	2012	204	152	2	0x0000000001000000	VUCOMISH	AVX512_FP16_SCALAR
9830	8815	2015	196	144	2	0x0000000000010000	VUCOMXSH	AVX512_COM_EF_SCALAR
9831	8816	2015	196	144	2	0x0000000000010000	VUCOMXSH	AVX512_COM_EF_SCALAR
9832	8816	2015	196	144	2	0x0000000000010000	VUCOMXSH	AVX512_COM_EF_SCALAR
9833	3625	1501	154	102	1	0x0000004000000000	VCOMISBF16	AVX10_2_BF16_SCALAR
9834	3626	1501	154	102	1	0x0000004000000000	VCOMISBF16	AVX10_2_BF16_SCALAR
9835	3631	1503	204	152	2	0x0000000001000000	VCOMISH	AVX512_FP16_SCALAR
9836	3632	1503	204	152	2	0x0000000001000000	VCOMISH	AVX512_FP16_SCALAR
9837	3632	1503	204	152	2	0x0000000001000000	VCOMISH	AVX512_FP16_SCALAR
9838	3651	1508	196	144	2	0x0000000000010000	VCOMXSH	AVX512_COM_EF_SCALAR
9839	3652	1508	196	144	2	0x0000000000010000	VCOMXSH	AVX512_COM_EF_SCALAR
9840	3652	1508	196	144	2	0x0000000000010000	VCOMXSH	AVX512_COM_EF_SCALAR
9841	3715	1521	158	106	1	0x0000040000000000	VCVTBF82PS	AVX10_V2_AUX_128
9842	3716	1521	158	106	1	0x0000040000000000	VCVTBF82PS	AVX10_V2_AUX_128
9843	3717	1521	159	107	1	0x0000080000000000	VCVTBF82PS	AVX10_V2_AUX_256
9844	3718	1521	159	107	1	0x0000080000000000	VCVTBF82PS	AVX10_V2_AUX_256
9845	3719	1521	160	108	1	0x0000100000000000	VCVTBF82PS	AVX10_V2_AUX_512
9846	3720	1521	160	108	1	0x0000100000000000	VCVTBF82PS	AVX10_V2_AUX_512
9847	3813	1535	158	106	1	0x0000040000000000	VCVTHF82PS	AVX10_V2_AUX_128
9848	3814	1535	158	106	1	0x0000040000000000	VCVTHF82PS	AVX10_V2_AUX_128
9849	3815	1535	159	107	1	0x0000080000000000	VCVTHF82PS	AVX10_V2_AUX_256
9850	3816	1535	159	107	1	0x0000080000000000	VCVTHF82PS	AVX10_V2_AUX_256
9851	3817	1535	160	108	1	0x0000100000000000	VCVTHF82PS	AVX10_V2_AUX_512
9852	3818	1535	160	108	1	0x0000100000000000	VCVTHF82PS	AVX10_V2_AUX_512
9853	3697	1517	158	106	1	0x0000040000000000	VCVTBF42HF8	AVX10_V2_AUX_128
9854	3698	1517	158	106	1	0x0000040000000000	VCVTBF42HF8	AVX10_V2_AUX_128
9855	3699	1517	159	107	1	0x0000080000000000	VCVTBF42HF8	AVX10_V2_AUX_256
9856	3700	1517	159	107	1	0x0000080000000000	VCVTBF42HF8	AVX10_V2_AUX_256
9857	3701	1517	160	108	1	0x0000100000000000	VCVTBF42HF8	AVX10_V2_AUX_512
9858	3702	1517	160	108	1	0x0000100000000000	VCVTBF42HF8	AVX10_V2_AUX_512
9859	3703	1518	158	106	1	0x0000040000000000	VCVTBF62HF8	AVX10_V2_AUX_128
9860	3704	1518	159	107	1	0x0000080000000000	VCVTBF62HF8	AVX10_V2_AUX_256
9861	3705	1518	160	108	1	0x0000100000000000	VCVTBF62HF8	AVX10_V2_AUX_512
9862	3795	1531	158	106	1	0x0000040000000000	VCVTHF62HF8	AVX10_V2_AUX_128
9863	3796	1531	159	107	1	0x0000080000000000	VCVTHF62HF8	AVX10_V2_AUX_256
9864	3797	1531	160	108	1	0x0000100000000000	VCVTHF62HF8	AVX10_V2_AUX_512
9865	3763	1528	158	106	1	0x0000040000000000	VCVTBIASPS2HF8	AVX10_V2_AUX_128
9866	3764	1528	158	106	1	0x0000040000000000	VCVTBIASPS2HF8	AVX10_V2_AUX_128
9867	3765	1528	159	107	1	0x0000080000000000	VCVTBIASPS2HF8	AVX10_V2_AUX_256
9868	3766	1528	159	107	1	0x0000080000000000	VCVTBIASPS2HF8	AVX10_V2_AUX_256
9869	3767	1528	160	108	1	0x0000100000000000	VCVTBIASPS2HF8	AVX10_V2_AUX_512
9870	3768	1528	160	108	1	0x0000100000000000	VCVTBIASPS2HF8	AVX10_V2_AUX_512
9871	4009	1562	158	106	1	0x0000040000000000	VCVTPS2HF8	AVX10_V2_AUX_128
9872	4010	1562	159	107	1	0x0000080000000000	VCVTPS2HF8	AVX10_V2_AUX_256
9873	4011	1562	160	108	1	0x0000100000000000	VCVTPS2HF8	AVX10_V2_AUX_512
9874	4012	1562	158	106	1	0x0000040000000000	VCVTPS2HF8	AVX10_V2_AUX_128
9875	4013	1562	159	107	1	0x0000080000000000	VCVTPS2HF8	AVX10_V2_AUX_256
9876	4014	1562	160	108	1	0x0000100000000000	VCVTPS2HF8	AVX10_V2_AUX_512
9877	4095	1573	158	106	1	0x0000040000000000	VCVTROPS2HF8	AVX10_V2_AUX_128
9878	4096	1573	159	107	1	0x0000080000000000	VCVTROPS2HF8	AVX10_V2_AUX_256
9879	4097	1573	160	108	1	0x0000100000000000	VCVTROPS2HF8	AVX10_V2_AUX_512
9880	4098	1573	158	106	1	0x0000040000000000	VCVTROPS2HF8	AVX10_V2_AUX_128
9881	4099	1573	159	107	1	0x0000080000000000	VCVTROPS2HF8	AVX10_V2_AUX_256
9882	4100	1573	160	108	1	0x0000100000000000	VCVTROPS2HF8	AVX10_V2_AUX_512
9883	3751	1526	158	106	1	0x0000040000000000	VCVTBIASPS2BF8	AVX10_V2_AUX_128
9884	3752	1526	158	106	1	0x0000040000000000	VCVTBIASPS2BF8	AVX10_V2_AUX_128
9885	3753	1526	159	107	1	0x0000080000000000	VCVTBIASPS2BF8	AVX10_V2_AUX_256
9886	3754	1526	159	107	1	0x0000080000000000	VCVTBIASPS2BF8	AVX10_V2_AUX_256
9887	3755	1526	160	108	1	0x0000100000000000	VCVTBIASPS2BF8	AVX10_V2_AUX_512
9888	3756	1526	160	108	1	0x0000100000000000	VCVTBIASPS2BF8	AVX10_V2_AUX_512
9889	3987	1560	158	106	1	0x0000040000000000	VCVTPS2BF8	AVX10_V2_AUX_128
9890	3988	1560	159	107	1	0x0000080000000000	VCVTPS2BF8	AVX10_V2_AUX_256
9891	3989	1560	160	108	1	0x0000100000000000	VCVTPS2BF8	AVX10_V2_AUX_512
9892	3990	1560	158	106	1	0x0000040000000000	VCVTPS2BF8	AVX10_V2_AUX_128
9893	3991	1560	159	107	1	0x0000080000000000	VCVTPS2BF8	AVX10_V2_AUX_256
9894	3992	1560	160	108	1	0x0000100000000000	VCVTPS2BF8	AVX10_V2_AUX_512
9895	3757	1529	158	106	1	0x0000040000000000	VCVTBIASPS2HF8S	AVX10_V2_AUX_128
9896	3758	1529	158	106	1	0x0000040000000000	VCVTBIASPS2HF8S	AVX10_V2_AUX_128
9897	3759	1529	159	107	1	0x0000080000000000	VCVTBIASPS2HF8S	AVX10_V2_AUX_256
9898	3760	1529	159	107	1	0x0000080000000000	VCVTBIASPS2HF8S	AVX10_V2_AUX_256
9899	3761	1529	160	108	1	0x0000100000000000	VCVTBIASPS2HF8S	AVX10_V2_AUX_512
9900	3762	1529	160	108	1	0x0000100000000000	VCVTBIASPS2HF8S	AVX10_V2_AUX_512
9901	4003	1563	158	106	1	0x0000040000000000	VCVTPS2HF8S	AVX10_V2_AUX_128
9902	4004	1563	159	107	1	0x0000080000000000	VCVTPS2HF8S	AVX10_V2_AUX_256
9903	4005	1563	160	108	1	0x0000100000000000	VCVTPS2HF8S	AVX10_V2_AUX_512
9904	4006	1563	158	106	1	0x0000040000000000	VCVTPS2HF8S	AVX10_V2_AUX_128
9905	4007	1563	159	107	1	0x0000080000000000	VCVTPS2HF8S	AVX10_V2_AUX_256
9906	4008	1563	160	108	1	0x0000100000000000	VCVTPS2HF8S	AVX10_V2_AUX_512
9907	4089	1574	158	106	1	0x0000040000000000	VCVTROPS2HF8S	AVX10_V2_AUX_128
9908	4090	1574	159	107	1	0x0000080000000000	VCVTROPS2HF8S	AVX10_V2_AUX_256
9909	4091	1574	160	108	1	0x0000100000000000	VCVTROPS2HF8S	AVX10_V2_AUX_512
9910	4092	1574	158	106	1	0x0000040000000000	VCVTROPS2HF8S	AVX10_V2_AUX_128
9911	4093	1574	159	107	1	0x0000080000000000	VCVTROPS2HF8S	AVX10_V2_AUX_256
9912	4094	1574	160	108	1	0x0000100000000000	VCVTROPS2HF8S	AVX10_V2_AUX_512
9913	3745	1527	158	106	1	0x0000040000000000	VCVTBIASPS2BF8S	AVX10_V2_AUX_128
9914	3746	1527	158	106	1	0x0000040000000000	VCVTBIASPS2BF8S	AVX10_V2_AUX_128
9915	3747	1527	159	107	1	0x0000080000000000	VCVTBIASPS2BF8S	AVX10_V2_AUX_256
9916	3748	1527	159	107	1	0x0000080000000000	VCVTBIASPS2BF8S	AVX10_V2_AUX_256
9917	3749	1527	160	108	1	0x0000100000000000	VCVTBIASPS2BF8S	AVX10_V2_AUX_512
9918	3750	1527	160	108	1	0x0000100000000000	VCVTBIASPS2BF8S	AVX10_V2_AUX_512
9919	3981	1561	158	106	1	0x0000040000000000	VCVTPS2BF8S	AVX10_V2_AUX_128
9920	3982	1561	159	107	1	0x0000080000000000	VCVTPS2BF8S	AVX10_V2_AUX_256
9921	3983	1561	160	108	1	0x0000100000000000	VCVTPS2BF8S	AVX10_V2_AUX_512
9922	3984	1561	158	106	1	0x0000040000000000	VCVTPS2BF8S	AVX10_V2_AUX_128
9923	3985	1561	159	107	1	0x0000080000000000	VCVTPS2BF8S	AVX10_V2_AUX_256
9924	3986	1561	160	108	1	0x0000100000000000	VCVTPS2BF8S	AVX10_V2_AUX_512
9925	3804	1533	158	106	1	0x0000040000000000	VCVTHF82HF6S	AVX10_V2_AUX_128
9926	3805	1533	159	107	1	0x0000080000000000	VCVTHF82HF6S	AVX10_V2_AUX_256
9927	3806	1533	160	108	1	0x0000100000000000	VCVTHF82HF6S	AVX10_V2_AUX_512
9928	3706	1519	158	106	1	0x0000040000000000	VCVTBF82BF4S	AVX10_V2_AUX_128
9929	3707	1519	159	107	1	0x0000080000000000	VCVTBF82BF4S	AVX10_V2_AUX_256
9930	3708	1519	160	108	1	0x0000100000000000	VCVTBF82BF4S	AVX10_V2_AUX_512
9931	3709	1519	158	106	1	0x0000040000000000	VCVTBF82BF4S	AVX10_V2_AUX_128
9932	3710	1519	159	107	1	0x0000080000000000	VCVTBF82BF4S	AVX10_V2_AUX_256
9933	3711	1519	160	108	1	0x0000100000000000	VCVTBF82BF4S	AVX10_V2_AUX_512
9934	3798	1532	158	106	1	0x0000040000000000	VCVTHF82BF4S	AVX10_V2_AUX_128
9935	3799	1532	159	107	1	0x0000080000000000	VCVTHF82BF4S	AVX10_V2_AUX_256
9936	3800	1532	160	108	1	0x0000100000000000	VCVTHF82BF4S	AVX10_V2_AUX_512
9937	3801	1532	158	106	1	0x0000040000000000	VCVTHF82BF4S	AVX10_V2_AUX_128
9938	3802	1532	159	107	1	0x0000080000000000	VCVTHF82BF4S	AVX10_V2_AUX_256
9939	3803	1532	160	108	1	0x0000100000000000	VCVTHF82BF4S	AVX10_V2_AUX_512
9940	3712	1520	158	106	1	0x0000040000000000	VCVTBF82BF6S	AVX10_V2_AUX_128
9941	3713	1520	159	107	1	0x0000080000000000	VCVTBF82BF6S	AVX10_V2_AUX_256
9942	3714	1520	160	108	1	0x0000100000000000	VCVTBF82BF6S	AVX10_V2_AUX_512
9943	8710	2003	151	99	1	0x0000000800000000	VSQRTBF16	AVX10_2_BF16_128
9944	8711	2003	151	99	1	0x0000000800000000	VSQRTBF16	AVX10_2_BF16_128
9945	8712	2003	152	100	1	0x0000001000000000	VSQRTBF16	AVX10_2_BF16_256
9946	8713	2003	152	100	1	0x0000001000000000	VSQRTBF16	AVX10_2_BF16_256
9947	8714	2003	153	101	1	0x0000002000000000	VSQRTBF16	AVX10_2_BF16_512
9948	8715	2003	153	101	1	0x0000002000000000	VSQRTBF16	AVX10_2_BF16_512
9949	8726	2004	197	145	2	0x0000000000020000	VSQRTPH	AVX512_FP16_128
9950	8727	2004	197	145	2	0x0000000000020000	VSQRTPH	AVX512_FP16_128
9951	8728	2004	199	147	2	0x0000000000080000	VSQRTPH	AVX512_FP16_256
9952	8729	2004	199	147	2	0x0000000000080000	VSQRTPH	AVX512_FP16_256
9953	8730	2004	200	148	2	0x0000000000100000	VSQRTPH	AVX512_FP16_512
9954	8731	2004	200	148	2	0x0000000000100000	VSQRTPH	AVX512_FP16_512
9955	8731	2004	200	148	2	0x0000000000100000	VSQRTPH	AVX512_FP16_512
9956	8746	2005	204	152	2	0x0000000001000000	VSQRTSH	AVX512_FP16_SCALAR
9957	8747	2005	204	152	2	0x0000000001000000	VSQRTSH	AVX512_FP16_SCALAR
9958	8747	2005	204	152	2	0x0000000001000000	VSQRTSH	AVX512_FP16_SCALAR
9959	3365	939	151	99	1	0x0000000800000000	VADDBF16	AVX10_2_BF16_128
9960	3366	939	151	99	1	0x0000000800000000	VADDBF16	AVX10_2_BF16_128
9961	3367	939	152	100	1	0x0000001000000000	VADDBF16	AVX10_2_BF16_256
9962	3368	939	152	100	1	0x0000001000000000	VADDBF16	AVX10_2_BF16_256
9963	3369	939	153	101	1	0x0000002000000000	VADDBF16	AVX10_2_BF16_512
9964	3370	939	153	101	1	0x0000002000000000	VADDBF16	AVX10_2_BF16_512
9965	3381	1468	197	145	2	0x0000000000020000	VADDPH	AVX512_FP16_128
9966	3382	1468	197	145	2	0x0000000000020000	VADDPH	AVX512_FP16_128
9967	3383	1468	199	147	2	0x0000000000080000	VADDPH	AVX512_FP16_256
9968	3384	1468	199	147	2	0x0000000000080000	VADDPH	AVX512_FP16_256
9969	3385	1468	200	148	2	0x0000000000100000	VADDPH	AVX512_FP16_512
9970	3386	1468	200	148	2	0x0000000000100000	VADDPH	AVX512_FP16_512
9971	3386	1468	200	148	2	0x0000000000100000	VADDPH	AVX512_FP16_512
9972	3401	1469	204	152	2	0x0000000001000000	VADDSH	AVX512_FP16_SCALAR
9973	3402	1469	204	152	2	0x0000000001000000	VADDSH	AVX512_FP16_SCALAR
9974	3402	1469	204	152	2	0x0000000001000000	VADDSH	AVX512_FP16_SCALAR
9975	6006	940	151	99	1	0x0000000800000000	VMULBF16	AVX10_2_BF16_128
9976	6007	940	151	99	1	0x0000000800000000	VMULBF16	AVX10_2_BF16_128
9977	6008	940	152	100	1	0x0000001000000000	VMULBF16	AVX10_2_BF16_256
9978	6009	940	152	100	1	0x0000001000000000	VMULBF16	AVX10_2_BF16_256
9979	6010	940	153	101	1	0x0000002000000000	VMULBF16	AVX10_2_BF16_512
9980	6011	940	153	101	1	0x0000002000000000	VMULBF16	AVX10_2_BF16_512
9981	6022	1795	197	145	2	0x0000000000020000	VMULPH	AVX512_FP16_128
9982	6023	1795	197	145	2	0x0000000000020000	VMULPH	AVX512_FP16_128
9983	6024	1795	199	147	2	0x0000000000080000	VMULPH	AVX512_FP16_256
9984	6025	1795	199	147	2	0x0000000000080000	VMULPH	AVX512_FP16_256
9985	6026	1795	200	148	2	0x0000000000100000	VMULPH	AVX512_FP16_512
9986	6027	1795	200	148	2	0x0000000000100000	VMULPH	AVX512_FP16_512
9987	6027	1795	200	148	2	0x0000000000100000	VMULPH	AVX512_FP16_512
9988	6042	1796	204	152	2	0x0000000001000000	VMULSH	AVX512_FP16_SCALAR
9989	6043	1796	204	152	2	0x0000000001000000	VMULSH	AVX512_FP16_SCALAR
9990	6043	1796	204	152	2	0x0000000001000000	VMULSH	AVX512_FP16_SCALAR
9991	3853	1542	197	145	2	0x0000000000020000	VCVTPD2PH	AVX512_FP16_128
9992	3854	1542	199	147	2	0x0000000000080000	VCVTPD2PH	AVX512_FP16_256
9993	3855	1542	200	148	2	0x0000000000100000	VCVTPD2PH	AVX512_FP16_512
9994	3856	1542	197	145	2	0x0000000000020000	VCVTPD2PH	AVX512_FP16_128
9995	3857	1542	199	147	2	0x0000000000080000	VCVTPD2PH	AVX512_FP16_256
9996	3858	1542	200	148	2	0x0000000000100000	VCVTPD2PH	AVX512_FP16_512
9997	3858	1542	200	148	2	0x0000000000100000	VCVTPD2PH	AVX512_FP16_512
9998	3929	1553	197	145	2	0x0000000000020000	VCVTPH2PD	AVX512_FP16_128
9999	3930	1553	197	145	2	0x0000000000020000	VCVTPH2PD	AVX512_FP16_128
10000	3931	1553	199	147	2	0x0000000000080000	VCVTPH2PD	AVX512_FP16_256
10001	3932	1553	199	147	2	0x0000000000080000	VCVTPH2PD	AVX512_FP16_256
10002	3933	1553	200	148	2	0x0000000000100000	VCVTPH2PD	AVX512_FP16_512
10003	3934	1553	200	148	2	0x0000000000100000	VCVTPH2PD	AVX512_FP16_512
10004	3934	1553	200	148	2	0x0000000000100000	VCVTPH2PD	AVX512_FP16_512
10005	4101	1575	204	152	2	0x0000000001000000	VCVTSD2SH	AVX512_FP16_SCALAR
10006	4102	1575	204	152	2	0x0000000001000000	VCVTSD2SH	AVX512_FP16_SCALAR
10007	4102	1575	204	152	2	0x0000000001000000	VCVTSD2SH	AVX512_FP16_SCALAR
10008	4119	1578	204	152	2	0x0000000001000000	VCVTSH2SD	AVX512_FP16_SCALAR
10009	4120	1578	204	152	2	0x0000000001000000	VCVTSH2SD	AVX512_FP16_SCALAR
10010	4120	1578	204	152	2	0x0000000001000000	VCVTSH2SD	AVX512_FP16_SCALAR
10011	3779	1530	197	145	2	0x0000000000020000	VCVTDQ2PH	AVX512_FP16_128
10012	3780	1530	199	147	2	0x0000000000080000	VCVTDQ2PH	AVX512_FP16_256
10013	3781	1530	197	145	2	0x0000000000020000	VCVTDQ2PH	AVX512_FP16_128
10014	3782	1530	199	147	2	0x0000000000080000	VCVTDQ2PH	AVX512_FP16_256
10015	3783	1530	200	148	2	0x0000000000100000	VCVTDQ2PH	AVX512_FP16_512
10016	3784	1530	200	148	2	0x0000000000100000	VCVTDQ2PH	AVX512_FP16_512
10017	3784	1530	200	148	2	0x0000000000100000	VCVTDQ2PH	AVX512_FP16_512
10018	3899	1548	197	145	2	0x0000000000020000	VCVTPH2DQ	AVX512_FP16_128
10019	3900	1548	197	145	2	0x0000000000020000	VCVTPH2DQ	AVX512_FP16_128
10020	3901	1548	199	147	2	0x0000000000080000	VCVTPH2DQ	AVX512_FP16_256
10021	3902	1548	199	147	2	0x0000000000080000	VCVTPH2DQ	AVX512_FP16_256
10022	3903	1548	200	148	2	0x0000000000100000	VCVTPH2DQ	AVX512_FP16_512
10023	3904	1548	200	148	2	0x0000000000100000	VCVTPH2DQ	AVX512_FP16_512
10024	3904	1548	200	148	2	0x0000000000100000	VCVTPH2DQ	AVX512_FP16_512
10025	4077	1571	197	145	2	0x0000000000020000	VCVTQQ2PH	AVX512_FP16_128
10026	4078	1571	199	147	2	0x0000000000080000	VCVTQQ2PH	AVX512_FP16_256
10027	4079	1571	200	148	2	0x0000000000100000	VCVTQQ2PH	AVX512_FP16_512
10028	4080	1571	197	145	2	0x0000000000020000	VCVTQQ2PH	AVX512_FP16_128
10029	4081	1571	199	147	2	0x0000000000080000	VCVTQQ2PH	AVX512_FP16_256
10030	4082	1571	200	148	2	0x0000000000100000	VCVTQQ2PH	AVX512_FP16_512
10031	4082	1571	200	148	2	0x0000000000100000	VCVTQQ2PH	AVX512_FP16_512
10032	4233	1597	197	145	2	0x0000000000020000	VCVTTPH2DQ	AVX512_FP16_128
10033	4234	1597	197	145	2	0x0000000000020000	VCVTTPH2DQ	AVX512_FP16_128
10034	4235	1597	199	147	2	0x0000000000080000	VCVTTPH2DQ	AVX512_FP16_256
10035	4236	1597	199	147	2	0x0000000000080000	VCVTTPH2DQ	AVX512_FP16_256
10036	4237	1597	200	148	2	0x0000000000100000	VCVTTPH2DQ	AVX512_FP16_512
10037	4238	1597	200	148	2	0x0000000000100000	VCVTTPH2DQ	AVX512_FP16_512
10038	4238	1597	200	148	2	0x0000000000100000	VCVTTPH2DQ	AVX512_FP16_512
10039	8753	941	151	99	1	0x0000000800000000	VSUBBF16	AVX10_2_BF16_128
10040	8754	941	151	99	1	0x0000000800000000	VSUBBF16	AVX10_2_BF16_128
10041	8755	941	152	100	1	0x0000001000000000	VSUBBF16	AVX10_2_BF16_256
10042	8756	941	152	100	1	0x0000001000000000	VSUBBF16	AVX10_2_BF16_256
10043	8757	941	153	101	1	0x0000002000000000	VSUBBF16	AVX10_2_BF16_512
10044	8758	941	153	101	1	0x0000002000000000	VSUBBF16	AVX10_2_BF16_512
10045	8769	2007	197	145	2	0x0000000000020000	VSUBPH	AVX512_FP16_128
10046	8770	2007	197	145	2	0x0000000000020000	VSUBPH	AVX512_FP16_128
10047	8771	2007	199	147	2	0x0000000000080000	VSUBPH	AVX512_FP16_256
10048	8772	2007	199	147	2	0x0000000000080000	VSUBPH	AVX512_FP16_256
10049	8773	2007	200	148	2	0x0000000000100000	VSUBPH	AVX512_FP16_512
10050	8774	2007	200	148	2	0x0000000000100000	VSUBPH	AVX512_FP16_512
10051	8774	2007	200	148	2	0x0000000000100000	VSUBPH	AVX512_FP16_512
10052	8789	2008	204	152	2	0x0000000001000000	VSUBSH	AVX512_FP16_SCALAR
10053	8790	2008	204	152	2	0x0000000001000000	VSUBSH	AVX512_FP16_SCALAR
10054	8790	2008	204	152	2	0x0000000001000000	VSUBSH	AVX512_FP16_SCALAR
10055	5640	1758	151	99	1	0x0000000800000000	VMINBF16	AVX10_2_BF16_128
10056	5641	1758	151	99	1	0x0000000800000000	VMINBF16	AVX10_2_BF16_128
10057	5642	1758	152	100	1	0x0000001000000000	VMINBF16	AVX10_2_BF16_256
10058	5643	1758	152	100	1	0x0000001000000000	VMINBF16	AVX10_2_BF16_256
10059	5644	1758	153	101	1	0x0000002000000000	VMINBF16	AVX10_2_BF16_512
10060	5645	1758	153	101	1	0x0000002000000000	VMINBF16	AVX10_2_BF16_512
10061	5686	1766	197	145	2	0x0000000000020000	VMINPH	AVX512_FP16_128
10062	5687	1766	197	145	2	0x0000000000020000	VMINPH	AVX512_FP16_128
10063	5688	1766	199	147	2	0x0000000000080000	VMINPH	AVX512_FP16_256
10064	5689	1766	199	147	2	0x0000000000080000	VMINPH	AVX512_FP16_256
10065	5690	1766	200	148	2	0x0000000000100000	VMINPH	AVX512_FP16_512
10066	5691	1766	200	148	2	0x0000000000100000	VMINPH	AVX512_FP16_512
10067	5691	1766	200	148	2	0x0000000000100000	VMINPH	AVX512_FP16_512
10068	5706	1767	204	152	2	0x0000000001000000	VMINSH	AVX512_FP16_SCALAR
10069	5707	1767	204	152	2	0x0000000001000000	VMINSH	AVX512_FP16_SCALAR
10070	5707	1767	204	152	2	0x0000000001000000	VMINSH	AVX512_FP16_SCALAR
10071	4459	942	151	99	1	0x0000000800000000	VDIVBF16	AVX10_2_BF16_128
10072	4460	942	151	99	1	0x0000000800000000	VDIVBF16	AVX10_2_BF16_128
10073	4461	942	152	100	1	0x0000001000000000	VDIVBF16	AVX10_2_BF16_256
10074	4462	942	152	100	1	0x0000001000000000	VDIVBF16	AVX10_2_BF16_256
10075	4463	942	153	101	1	0x0000002000000000	VDIVBF16	AVX10_2_BF16_512
10076	4464	942	153	101	1	0x0000002000000000	VDIVBF16	AVX10_2_BF16_512
10077	4475	1636	197	145	2	0x0000000000020000	VDIVPH	AVX512_FP16_128
10078	4476	1636	197	145	2	0x0000000000020000	VDIVPH	AVX512_FP16_128
10079	4477	1636	199	147	2	0x0000000000080000	VDIVPH	AVX512_FP16_256
10080	4478	1636	199	147	2	0x0000000000080000	VDIVPH	AVX512_FP16_256
10081	4479	1636	200	148	2	0x0000000000100000	VDIVPH	AVX512_FP16_512
10082	4480	1636	200	148	2	0x0000000000100000	VDIVPH	AVX512_FP16_512
10083	4480	1636	200	148	2	0x0000000000100000	VDIVPH	AVX512_FP16_512
10084	4495	1637	204	152	2	0x0000000001000000	VDIVSH	AVX512_FP16_SCALAR
10085	4496	1637	204	152	2	0x0000000001000000	VDIVSH	AVX512_FP16_SCALAR
10086	4496	1637	204	152	2	0x0000000001000000	VDIVSH	AVX512_FP16_SCALAR
10087	5595	1755	151	99	1	0x0000000800000000	VMAXBF16	AVX10_2_BF16_128
10088	5596	1755	151	99	1	0x0000000800000000	VMAXBF16	AVX10_2_BF16_128
10089	5597	1755	152	100	1	0x0000001000000000	VMAXBF16	AVX10_2_BF16_256
10090	5598	1755	152	100	1	0x0000001000000000	VMAXBF16	AVX10_2_BF16_256
10091	5599	1755	153	101	1	0x0000002000000000	VMAXBF16	AVX10_2_BF16_512
10092	5600	1755	153	101	1	0x0000002000000000	VMAXBF16	AVX10_2_BF16_512
10093	5611	1756	197	145	2	0x0000000000020000	VMAXPH	AVX512_FP16_128
10094	5612	1756	197	145	2	0x0000000000020000	VMAXPH	AVX512_FP16_128
10095	5613	1756	199	147	2	0x0000000000080000	VMAXPH	AVX512_FP16_256
10096	5614	1756	199	147	2	0x0000000000080000	VMAXPH	AVX512_FP16_256
10097	5615	1756	200	148	2	0x0000000000100000	VMAXPH	AVX512_FP16_512
10098	5616	1756	200	148	2	0x0000000000100000	VMAXPH	AVX512_FP16_512
10099	5616	1756	200	148	2	0x0000000000100000	VMAXPH	AVX512_FP16_512
10100	5631	1757	204	152	2	0x0000000001000000	VMAXSH	AVX512_FP16_SCALAR
10101	5632	1757	204	152	2	0x0000000001000000	VMAXSH	AVX512_FP16_SCALAR
10102	5632	1757	204	152	2	0x0000000001000000	VMAXSH	AVX512_FP16_SCALAR
10103	4169	1588	222	170	2	0x0000040000000000	VCVTTBF162IBS	AVX512_SAT_CVT_128
10104	4170	1588	222	170	2	0x0000040000000000	VCVTTBF162IBS	AVX512_SAT_CVT_128
10105	4171	1588	223	171	2	0x0000080000000000	VCVTTBF162IBS	AVX512_SAT_CVT_256
10106	4172	1588	223	171	2	0x0000080000000000	VCVTTBF162IBS	AVX512_SAT_CVT_256
10107	4173	1588	224	172	2	0x0000100000000000	VCVTTBF162IBS	AVX512_SAT_CVT_512
10108	4174	1588	224	172	2	0x0000100000000000	VCVTTBF162IBS	AVX512_SAT_CVT_512
10109	4174	1588	224	172	2	0x0000100000000000	VCVTTBF162IBS	AVX512_SAT_CVT_512
