descriptor_index	iform_id	iclass_id	encoding_space	map	opcode	opcode_hex	iclass	iform	isa_set	extension	category	pattern	pattern_digest	attributes	mode	easz	eosz	prefix	has_modrm	mod_required	reg_required	rm_required	partial_opcode	rexw	rex2	evex_pp	u_bit	vl	nd	nf	undocumented	cpuid_digest	operand_digest	record_digest	source_order
2208	2127	250	legacy	4	164	0xa4	PFMAX	PFMAX_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xA4	512c782ed2fdc9a512c07dc5c8ca478db6682a43605d15632a1e4c95b801ec71	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	0f61220a4f664615936a68639c079c26f637b96950ab49a777d167baa7e1fb9a	6559
2209	2136	256	legacy	4	166	0xa6	PFRCPIT1	PFRCPIT1_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xA6	d079991eb22e7aacb024314681cb9a9c8723bfd2a2468b901897f5cf2d75ca3c	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	64494dd451e32f352288891e7a090fecd320c84382862873b445ca4e291ca2d9	6560
2210	2137	256	legacy	4	166	0xa6	PFRCPIT1	PFRCPIT1_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xA6	88092cc3393c00efcfef1c76ed5d4f986affa39efbfc40db6ee1d10e778b7cb8	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	efbe365a4cec38641981c363a73374909181d0d4faea9e9f8b2edc6a37a4b1ae	6561
2211	2142	258	legacy	4	167	0xa7	PFRSQIT1	PFRSQIT1_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xA7	e270cbcf02803063df195b66764191271b958c90dd3123c25c577cbfaaa0d80e	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	15f2d6c6e9e8c848f5468be077181207cbdb193609d99b3645f7f00251883962	6562
2212	2143	258	legacy	4	167	0xa7	PFRSQIT1	PFRSQIT1_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xA7	2af302b9138799a99a7a5c7cb033b0f46dfd1e6b5638be1a72568c1070bc3000	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	3c7c6072817a3328773244d604fc77ca441e3d4d19b4c7bd8dc12aab6681530f	6563
2213	2146	261	legacy	4	170	0xaa	PFSUBR	PFSUBR_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xAA	a05be3b25cc0e9d396e15a3920123fcaf60986a6a0e5dab5a3f1f1de01eef83c	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	715f9428855997168a17a29cedea3ecbbfb05db0c76910e06e667257596f2d7b	6564
2214	2147	261	legacy	4	170	0xaa	PFSUBR	PFSUBR_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xAA	53983e4605938cf048417b1cf9c2624f3bad67008d26e313776feba2dc0264f3	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	c28c7dcd8e23d47fd3be49e04e893f1b69bad219378bc52c9feb7f5d7bb1c656	6565
2215	2116	245	legacy	4	174	0xae	PFACC	PFACC_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xAE	39affaf2e44d37a06fe982a1d13bbb4b6a8cd78d74a24b0d3c68714cf092dffb	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	3590b60ba2a6a37c4158da357bba786ca8deebdc6e269cf78127fbcc1b321900	6566
2216	2117	245	legacy	4	174	0xae	PFACC	PFACC_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xAE	eca2ef66d65f2abde19c8078363e3732c4b1c905c0c01d3707b38dd174125199	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	21b8ce2b025d801d50857a49818858bbe7bde22abb3d4a1ab8eaa79590b89ca3	6567
2217	2120	247	legacy	4	176	0xb0	PFCMPEQ	PFCMPEQ_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xB0	d88a71290aff9af56c53fb10c7a1d2d2388f50ce5a405deed4d465575c7dde70	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	9ef35b1278640d3536860edcc0ea01f9dd131cda01facf1332f546da59278c7d	6568
2218	2121	247	legacy	4	176	0xb0	PFCMPEQ	PFCMPEQ_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xB0	bb8d06146a5dd5a54459f4acb983de650b633312f34d87eca3166a73c1be6a5a	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	3fb3b108026d4bf8aee83aca8e2f6aa7348b3a3dd381f5c40c586ac5760eb8ed	6569
2219	2130	252	legacy	4	180	0xb4	PFMUL	PFMUL_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xB4	fff1c0e10a228308840243eb875ef9042d6202755c47290ec5265c927d8b2a97	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	14ff2e21fac312311f1d7a1a0e89dc935884abd0dc95f605587dba52f85a51a7	6570
2220	2131	252	legacy	4	180	0xb4	PFMUL	PFMUL_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xB4	48cd028f283d409d581e6f842c9d9e32d6d71cadca954b71435a8dd9bc5eb6de	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	35a1806f1121b96ccb5341e9f6183920c61f5687a7de82865dc022b1a74f03b5	6571
2221	2138	257	legacy	4	182	0xb6	PFRCPIT2	PFRCPIT2_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xB6	6b8ec35ae6deb39d9dc8445a17561931d91a8d84b841077dd4d1d9c03fcdb3bf	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	10d2ffc6190992741fb33142ac2bc68998740e9c809a8227a5cafc12c333544d	6572
2222	2139	257	legacy	4	182	0xb6	PFRCPIT2	PFRCPIT2_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xB6	4f783bb293f71a28fa0bbe8e9bfc7b406ddc492b57fa3605e18cf4bb8c9343a2	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	04aa96263e085b0815ad61ff2266263c034eb09a822e597c913647c4bb9f3f7f	6573
2223	2262	264	legacy	4	183	0xb7	PMULHRW	PMULHRW_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xB7	7403f60b5f6dbea856547bdba422538d87fd67757c68abcc3afb3b28136a5f18	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	56d08b05843da6d2864fd9af2c12f6ac130626d3793872ffa6a3f0633fb1710a	6574
2224	2263	264	legacy	4	183	0xb7	PMULHRW	PMULHRW_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xB7	269f3be45d60227e6180cfb6845f15bae3eed0bb85cbcf19c1fdbba2b428963d	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	106b71cb313fd279b4a2a6af34f49139252ebbe6aa6ec155c1f7bf454fc3548e	6575
2225	2434	267	legacy	4	187	0xbb	PSWAPD	PSWAPD_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xBB	5678eca6fdd2c89f97d697bd9f2328e4cd62ed74e52fff70e16eb27fff47aed5	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	d06ff6a345475c2a9285321862524e356144b0d096ced4f32df5a88ca6db851f	6576
2226	2435	267	legacy	4	187	0xbb	PSWAPD	PSWAPD_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xBB	ffac7b7c9e4036652503589ae51428124497d4fa1e8c4db7fb96267c6564c520	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	f9c628f551bbc78cf63dc71585e975f3d553008b82a2c4882f656227a171aad9	6577
2227	2029	242	legacy	4	191	0xbf	PAVGUSB	PAVGUSB_MMXq_MEMq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() 0xBF	aa92af6edacc6cbd3cb479a1c7216a0940f50fb817e789962468ac3cbf0e386c	AMDONLY	16,32,64	16,32,64	16,32,64		True	0,1,2			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	b017e0b250faee5c5f2cca97a3788ef2b8f9c0851e4e31a8c128d96d22dd7b4b	ec06d4439dc50b2b4abe24d027c8045f235adecb13c3791f0127c672e42f93b0	6578
2228	2030	242	legacy	4	191	0xbf	PAVGUSB	PAVGUSB_MMXq_MMXq	3DNOW	3DNOW	3DNOW	0x0F 0x0F MOD[0b11] MOD=3 REG[rrr] RM[nnn] 0xBF	6f08cec37eb924f056f620f57eab6a45e5f38b10c549395b4b6cb1e879da7498	AMDONLY	16,32,64	16,32,64	16,32,64		True	3			False		PROHIBITED		0		0	0	False	4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945	307311b2a62d2ea496cf9dfae79bb706c2bb1c99500462a72d62271c25d5215c	3891bbf7ca63a6b81a45e39abf88f83d19cf63e998801350e73c0a985e79ef52	6579
2229	5911	1788	vex	1	16	0x10	VMOVSD	VMOVSD_XMMdq_MEMq	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=2 MAP=1 MOD[mm] MOD!=3 VEXDEST3=0b1 VEXDEST210=0b111 REG[rrr] RM[nnn] MODRM()	5d4d7285497e7482e045bc1943b0f3dfeabe2a7b24f18f624069bd373722b9d6	SIMD_SCALAR	16,32,64			F2	True	0,1,2			False		PROHIBITED	2	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	73999a0025936e8c04c5ff32b6a54f06e8fcce96c55fbfeca0c49121d01954b3	217eb660bb60afa0014f07db8c9c0c5bf4db9a6e919f0834e0c6ca8e888ab827	5236
2230	5912	1788	vex	1	16	0x10	VMOVSD	VMOVSD_XMMdq_XMMdq_XMMq_10	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=2 MAP=1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	00cc1b264fa79ee69944f1c679a29ae008e19de8af50c3ea33100081ccea2963	SIMD_SCALAR	16,32,64			F2	True	3			False		PROHIBITED	2	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	52b2b957f1eafb04b8700450fcf94597b2c3cc6713fca0036b882db57fdbdb8e	67fb31dc19be437d5f2c74d15ff08e390ee7011b6e50870dfb4c45aef9a94242	5238
2231	5941	1792	vex	1	16	0x10	VMOVSS	VMOVSS_XMMdq_MEMd	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=3 MAP=1 MOD[mm] MOD!=3 VEXDEST3=0b1 VEXDEST210=0b111 REG[rrr] RM[nnn] MODRM()	2527c9415f9eda8e8a3a1d0ac1ba6ec4cb7ad78e55207a2f4cda0da4e9352067	SIMD_SCALAR	16,32,64			F3	True	0,1,2			False		PROHIBITED	3	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	d4e0683c5bcf8e9efb1b0279ee941110a3f102450d163176fc65e50d9562d4cb	b8629a3cc93c7a89707f5d0d0ee80efd8cce5309186edefba28dbdf04e447b45	5228
2232	5942	1792	vex	1	16	0x10	VMOVSS	VMOVSS_XMMdq_XMMdq_XMMd_10	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=3 MAP=1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	54202eedf43a7dd345278c2240dff070c1898a59527825212558780cfc9a366d	SIMD_SCALAR	16,32,64			F3	True	3			False		PROHIBITED	3	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	c7a1844e31c62c47d100794c7303a33ec36a05d8cf60085f509aa99b49a18549	b12ca3994596d55f9b7ca5a4348511a96de80999fb11a622f3031401e18671c7	5230
2233	5951	1187	vex	1	16	0x10	VMOVUPD	VMOVUPD_XMMdq_MEMdq	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=1 VL=0 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()	b510e5d3aea677121236f822ce209049b553684b4bdd66be0e0db85493610f5d		16,32,64			66	True	0,1,2			False		PROHIBITED	1	0	128	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	e668acaf079211eece62d08c36146dbbd4a467f82776ae64c11b13ceffdea0d7	6b6095bf711463e10b2451a2757f322e47b2a6660d7b04665242b9335c7c1473	5244
2234	5952	1187	vex	1	16	0x10	VMOVUPD	VMOVUPD_XMMdq_XMMdq_10	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=1 VL=0 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	9d9511d573342dd2a76362e88fea4c18def4248ee2418b393c37044a33ae9209		16,32,64			66	True	3			False		PROHIBITED	1	0	128	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	345dd4548f541d314e5b808252037eac60ef268c5567fe0065ea54fb8114a225	70e3f2d8cb49177081997197149a8d2a7ecef446100b2d9372134ef965ec2d8d	5245
2235	5958	1187	vex	1	16	0x10	VMOVUPD	VMOVUPD_YMMqq_MEMqq	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=1 VL=1 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()	0999865feececfa3509e9ed0f00e398f63b4771e2e04d7ec6b97bc7ab66018cf		16,32,64			66	True	0,1,2			False		PROHIBITED	1	0	256	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	8e9a7ebbcfef06d23f9f7cfb81ad012d0e3c5fce1e5c10ea26dd28ec3c9af272	f7c4d33cb45757f42f3d8370d4c57be1651e79734b5342d048844434c4e52ed1	5248
2236	5959	1187	vex	1	16	0x10	VMOVUPD	VMOVUPD_YMMqq_YMMqq_10	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=1 VL=1 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	882e4a287a1b6932e36434c8430a5f3c3276efe3ba72998acb9e490dcab05022		16,32,64			66	True	3			False		PROHIBITED	1	0	256	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	d4e516315c02ba9562b747ad7e053b27c0852e1de4edd0d45944380a6de5029e	d9d3f00c5e3884ade9d2f1d374d3f2ec6f1526140110343f8be80aa719f505e2	5249
2237	5968	1186	vex	1	16	0x10	VMOVUPS	VMOVUPS_XMMdq_MEMdq	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=0 VL=0 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()	cc28b242312909ac8cd120bd4fa8485d5b533b787adb6bbea28673b41522a7b0		16,32,64			NP	True	0,1,2			False		PROHIBITED	0	0	128	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	2873bdd5ac6a58f2c2920804d54966a713a616d5714e42c0840998fb262b0075	22f2154187e327874aa0ba3068af3df35fc4deeaf651865e7029d164c3295ba7	5264
2238	5969	1186	vex	1	16	0x10	VMOVUPS	VMOVUPS_XMMdq_XMMdq_10	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=0 VL=0 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	6d7ae6e7d31dab02b0d746708b38a20255c2adf4a5183b3451320df110376d10		16,32,64			NP	True	3			False		PROHIBITED	0	0	128	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	292dcd3d60428210a47f2ddcd89cc40d333e93772cd9364676d4f8f4c70ef5e6	7623595d8e6fbfcc7702b64b99425f8b97e820fd513651c23d078dc64747ddf3	5265
2239	5975	1186	vex	1	16	0x10	VMOVUPS	VMOVUPS_YMMqq_MEMqq	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=0 VL=1 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()	9e9e2c3e31170f0845a31920905e53a438ccb925a91cfad2f133a01d51044d5a		16,32,64			NP	True	0,1,2			False		PROHIBITED	0	0	256	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	8d3dc8e6f1caab5a40b9011cf9c79384a2c013b07d07104e32fedd1844733055	5c3a4f99cc805180e3d67133e8c9c6b56c357762ecfa89d2bc15dfdd26c6701a	5268
2240	5976	1186	vex	1	16	0x10	VMOVUPS	VMOVUPS_YMMqq_YMMqq_10	AVX	AVX	DATAXFER	VEXVALID=1 0x10 VEX_PREFIX=0 VL=1 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	c6d8befce61fb70bdd3facf0d1dc4f223a9221890f6e26353206683fa97899a8		16,32,64			NP	True	3			False		PROHIBITED	0	0	256	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	853e98afe0a79490123b04bf7a3096182706dd71ab0ef21d1f990e0515daab28	282359db5fd33ab48923a5c0173f15d8321de099bef2026658fd41edf55659cd	5269
2241	5910	1788	vex	1	17	0x11	VMOVSD	VMOVSD_MEMq_XMMq	AVX	AVX	DATAXFER	VEXVALID=1 0x11 VEX_PREFIX=2 MAP=1 MOD[mm] MOD!=3 VEXDEST3=0b1 VEXDEST210=0b111 REG[rrr] RM[nnn] MODRM()	4d97730a3591116fd3759793389d9fef9905060cbdd5eda8687a6b45235ceba2	SIMD_SCALAR	16,32,64			F2	True	0,1,2			False		PROHIBITED	2	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	3ffe3d39933cf418918c51ac395177efccc9c3b52808e1046109316ade303ac6	8c331729ffa6d3c635f1ca94d140c3beae45691cc5aaec285ad074e96281d752	5237
2242	5913	1788	vex	1	17	0x11	VMOVSD	VMOVSD_XMMdq_XMMdq_XMMq_11	AVX	AVX	DATAXFER	VEXVALID=1 0x11 VEX_PREFIX=2 MAP=1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	8ef982a37c5db88dac879cb468cedfc58996bd9a58bc721680aa912127f76d9f	SIMD_SCALAR	16,32,64			F2	True	3			False		PROHIBITED	2	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	b8272bf1e0da347e020d6b895363db5119998371bc8c508144b9bb1813552352	11534f48822c47ea07e602306f4adfe34af7ba2de83d4e2717378fe55912ed63	5239
2243	5939	1792	vex	1	17	0x11	VMOVSS	VMOVSS_MEMd_XMMd	AVX	AVX	DATAXFER	VEXVALID=1 0x11 VEX_PREFIX=3 MAP=1 MOD[mm] MOD!=3 VEXDEST3=0b1 VEXDEST210=0b111 REG[rrr] RM[nnn] MODRM()	9c4bc0006e1b1f471b4652d3c7f99ee89c1fa4cb7ff47a597b36877fda36f21c	SIMD_SCALAR	16,32,64			F3	True	0,1,2			False		PROHIBITED	3	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	cb5f86808a0c82941fcb82fb472455bfd68c95afebf72214960ea12159aedf40	a47726126a21c7674e0ec9cf52aeda0defb3aac521762b395baf93f6a4eb2a4c	5229
2244	5943	1792	vex	1	17	0x11	VMOVSS	VMOVSS_XMMdq_XMMdq_XMMd_11	AVX	AVX	DATAXFER	VEXVALID=1 0x11 VEX_PREFIX=3 MAP=1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]	f300a131c9119fb2f8b411d447159d71897bbd5e51b38f3fdca5ff940f10c803	SIMD_SCALAR	16,32,64			F3	True	3			False		PROHIBITED	3	0		0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	f4cf70f1840fba9da7846773a6416f8b62031bd685bbbc2d8d13a4c0375c78d7	7243aadfc1f4429c6230816db78be14696417dc5957be0e918e7a5338c5477c0	5231
2245	5946	1187	vex	1	17	0x11	VMOVUPD	VMOVUPD_MEMdq_XMMdq	AVX	AVX	DATAXFER	VEXVALID=1 0x11 VEX_PREFIX=1 VL=0 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()	06e9925f01cbfd702a0275102f7b9de5ff5c88b2825aa956542550bdb8154a08		16,32,64			66	True	0,1,2			False		PROHIBITED	1	0	128	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	f4dfe4064e76f0cacc93d52da2ca09c4f20de3d0a462ac22452e72163dc3c684	1847f9b908dbd7766fb23b6637866ac1f94a0fed28752ec6ee7bfeb24c64e633	5246
2246	5950	1187	vex	1	17	0x11	VMOVUPD	VMOVUPD_MEMqq_YMMqq	AVX	AVX	DATAXFER	VEXVALID=1 0x11 VEX_PREFIX=1 VL=1 MAP=1 VEXDEST3=0b1 VEXDEST210=0b111 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()	7e0689ca2f7a3160e022c635c1c6449831b6ceb9f1dfe75fdbc8451a78c94d1c		16,32,64			66	True	0,1,2			False		PROHIBITED	1	0	256	0	0	False	a6b81a7957bd911dddb0b795e86b1c24c45e803d147c25eb2f1630546ee37fa6	60295f56ba7ad9371c4ae4dc0bc4b8df0cffe28ecbe891738fdcbe72cb58ecba	31b4d4e10f200cec9918900b4324bb1a0edf0b265c25cd6b197eb093c00e3de7	5250
